Label	AUC-ROC
vegetal	0.7107
fruite	0.7248
frais	0.7535
vegetal_vert	0.7497
doux	0.7191
gras	0.6643
floral	0.7724
boise	0.7147
vert	0.7202
aldehyde	0.7670
chimique	0.7103
empyreumatique	0.7981
balsamique	0.6926
aldehyde_frais	0.7558
fruit_exotique	0.7339
herbe	0.7291
legume	0.7704
fermentaire	0.6556
phenole	0.8156
epice	0.7201
fleur_d_arbuste	0.7281
cuit	0.7775
terreux	0.6896
fruit_sec	0.7456
fleur_du_jardin	0.7471
agrume	0.8146
oleagineux	0.7757
lactique	0.7030
soufre	0.8753
plante_aromatique	0.7501
animal	0.6841
fruit_a_coque	0.8140
moisi	0.6917
fruit_a_pepins	0.7554
torrefie	0.7876
medicinal	0.8405
vegetal_sec	0.6871
rose	0.7453
huile	0.7383
lactone	0.7816
menthe	0.8657
bois	0.8168
creme	0.6744
boissons_alcoolisees	0.7940
sucre_cuit	0.7964
baie	0.7533
poudre	0.8359
viande_cuite	0.8398
pomme	0.8350
malte	0.7751
mielle	0.7675
solvant	0.8110
ananas	0.8347
fruit_rouge	0.7674
coumarine	0.7600
caramel	0.8385
mineral	0.6784
resineux	0.8788
alliace	0.9583
fruit_a_noyau	0.7404
metal	0.6980
metallique	0.7011
peponide	0.7890
melon	0.7880
brule	0.8412
feuille	0.6295
alcool_de_fut	0.8315
ether	0.8765
boisson_fermentee	0.7561
camphre	0.9275
miel	0.7364
citronne	0.8347
racine	0.5600
oignon	0.9796
crucifere	0.7765
lacte	0.7356
fleur_d_arbre	0.7398
vin	0.7764
fromage	0.7904
poire	0.8113
banane	0.8463
champignon	0.7106
cafe	0.8343
cacao	0.7367
musque	0.9461
savon	0.7728
beurre	0.8245
noix_de_coco	0.8144
anise	0.6460
pin	0.9444
vanille	0.8634
jasmin	0.8730
ambre	0.8986
ail	0.9766
musc	0.9803
cereale	0.8708
peche	0.7903
cerise	0.8353
violette	0.8257
rhum	0.8300
