Label	AUC-ROC
vegetal	0.6893
fruite	0.7489
frais	0.7351
vegetal_vert	0.7147
doux	0.6908
gras	0.6552
floral	0.7492
boise	0.7632
vert	0.7449
aldehyde	0.7262
chimique	0.6961
empyreumatique	0.8125
balsamique	0.7634
aldehyde_frais	0.7092
fruit_exotique	0.7728
herbe	0.7027
legume	0.8135
fermentaire	0.6999
phenole	0.7718
epice	0.7224
fleur_d_arbuste	0.7927
cuit	0.7931
terreux	0.6520
fruit_sec	0.7788
fleur_du_jardin	0.7291
agrume	0.7743
oleagineux	0.7981
lactique	0.7421
soufre	0.9452
plante_aromatique	0.7726
animal	0.7020
fruit_a_coque	0.8016
moisi	0.6477
fruit_a_pepins	0.8578
torrefie	0.8627
medicinal	0.8115
vegetal_sec	0.6843
rose	0.8746
huile	0.7391
lactone	0.7355
menthe	0.8343
bois	0.8683
creme	0.7636
boissons_alcoolisees	0.7292
sucre_cuit	0.8125
baie	0.7144
poudre	0.8157
viande_cuite	0.8592
pomme	0.9027
malte	0.8720
mielle	0.8084
solvant	0.8117
ananas	0.8734
fruit_rouge	0.7193
coumarine	0.8337
caramel	0.8756
mineral	0.7116
resineux	0.8974
alliace	0.9643
fruit_a_noyau	0.7394
metal	0.7285
metallique	0.7249
peponide	0.9198
melon	0.9194
brule	0.8196
feuille	0.6750
alcool_de_fut	0.7008
ether	0.8414
boisson_fermentee	0.7806
camphre	0.8599
miel	0.8243
citronne	0.8363
racine	0.7275
oignon	0.9644
crucifere	0.9070
lacte	0.7268
fleur_d_arbre	0.8063
vin	0.8172
fromage	0.8697
poire	0.9165
banane	0.9098
champignon	0.7156
cafe	0.8771
cacao	0.8986
musque	0.9122
savon	0.8479
beurre	0.8389
noix_de_coco	0.8633
anise	0.7491
pin	0.9285
vanille	0.9060
jasmin	0.8202
ambre	0.9324
ail	0.9663
musc	0.9162
cereale	0.8842
peche	0.8191
cerise	0.8219
violette	0.8807
rhum	0.7732
