Label	AUC-ROC
vegetal	0.6919
fruite	0.7462
frais	0.7231
vegetal_vert	0.6978
doux	0.6738
gras	0.6835
floral	0.7333
boise	0.7226
vert	0.6725
aldehyde	0.7239
chimique	0.6823
empyreumatique	0.8031
balsamique	0.6786
aldehyde_frais	0.7221
fruit_exotique	0.7707
herbe	0.6955
legume	0.7678
fermentaire	0.7059
phenole	0.8018
epice	0.7125
fleur_d_arbuste	0.7446
cuit	0.7707
terreux	0.6110
fruit_sec	0.7381
fleur_du_jardin	0.7107
agrume	0.7835
oleagineux	0.7483
lactique	0.7253
soufre	0.9359
plante_aromatique	0.7240
animal	0.6177
fruit_a_coque	0.7654
moisi	0.6408
fruit_a_pepins	0.7725
torrefie	0.8368
medicinal	0.7996
vegetal_sec	0.7112
rose	0.7671
huile	0.7680
lactone	0.7595
menthe	0.8504
bois	0.8606
creme	0.7383
boissons_alcoolisees	0.8270
sucre_cuit	0.7200
baie	0.7068
poudre	0.7703
viande_cuite	0.8744
pomme	0.7956
malte	0.8329
mielle	0.8904
solvant	0.8889
ananas	0.8471
fruit_rouge	0.7141
coumarine	0.8200
caramel	0.7895
mineral	0.5378
resineux	0.8821
alliace	0.9613
fruit_a_noyau	0.7957
metal	0.5470
metallique	0.5425
peponide	0.7352
melon	0.7410
brule	0.8606
feuille	0.6611
alcool_de_fut	0.8804
ether	0.8984
boisson_fermentee	0.7858
camphre	0.9451
miel	0.9016
citronne	0.8666
racine	0.5845
oignon	0.9642
crucifere	0.8141
lacte	0.7211
fleur_d_arbre	0.7827
vin	0.7944
fromage	0.8324
poire	0.8628
banane	0.9027
champignon	0.7474
cafe	0.8821
cacao	0.7914
musque	0.8314
savon	0.7628
beurre	0.8230
noix_de_coco	0.9309
anise	0.7337
pin	0.8974
vanille	0.8477
jasmin	0.8719
ambre	0.8723
ail	0.9581
musc	0.8828
cereale	0.8671
peche	0.7417
cerise	0.7492
violette	0.7632
rhum	0.8703
