Label	AUC-ROC
vegetal	0.6261
fruite	0.6251
frais	0.6647
vegetal_vert	0.6261
doux	0.5812
gras	0.6057
floral	0.6451
boise	0.7030
vert	0.6207
aldehyde	0.6488
chimique	0.5273
empyreumatique	0.7638
balsamique	0.5778
aldehyde_frais	0.6653
fruit_exotique	0.7072
herbe	0.6830
legume	0.6999
fermentaire	0.6848
phenole	0.7707
epice	0.6744
fleur_d_arbuste	0.6566
cuit	0.7277
terreux	0.5702
fruit_sec	0.6997
fleur_du_jardin	0.5929
agrume	0.7752
oleagineux	0.6531
lactique	0.6448
soufre	0.8571
plante_aromatique	0.7208
animal	0.6164
fruit_a_coque	0.7452
moisi	0.5954
fruit_a_pepins	0.6640
torrefie	0.7948
medicinal	0.6723
vegetal_sec	0.6559
rose	0.6594
huile	0.7029
lactone	0.5560
menthe	0.8186
bois	0.8369
creme	0.6018
boissons_alcoolisees	0.7858
sucre_cuit	0.6996
baie	0.6393
poudre	0.6606
viande_cuite	0.7701
pomme	0.7431
malte	0.8200
mielle	0.7406
solvant	0.8162
ananas	0.7734
fruit_rouge	0.6625
coumarine	0.5866
caramel	0.7770
mineral	0.4872
resineux	0.8560
alliace	0.8824
fruit_a_noyau	0.6783
metal	0.4697
metallique	0.4680
peponide	0.6664
melon	0.6496
brule	0.8280
feuille	0.5468
alcool_de_fut	0.7556
ether	0.8360
boisson_fermentee	0.7320
camphre	0.8869
miel	0.7816
citronne	0.7840
racine	0.5798
oignon	0.8638
crucifere	0.7828
lacte	0.5152
fleur_d_arbre	0.7217
vin	0.7690
fromage	0.8422
poire	0.8206
banane	0.7913
champignon	0.6399
cafe	0.8583
cacao	0.7399
musque	0.8337
savon	0.7262
beurre	0.6654
noix_de_coco	0.7912
anise	0.7456
pin	0.8845
vanille	0.6924
jasmin	0.7797
ambre	0.8640
ail	0.8566
musc	0.8291
cereale	0.8477
peche	0.6968
cerise	0.6800
violette	0.7308
rhum	0.8118
