Label	AUC-ROC
vegetal	0.7030
fruite	0.7514
frais	0.7376
vegetal_vert	0.7155
doux	0.6974
gras	0.7017
floral	0.7377
boise	0.7392
vert	0.6975
aldehyde	0.7367
chimique	0.7163
empyreumatique	0.8086
balsamique	0.7058
aldehyde_frais	0.7356
fruit_exotique	0.7739
herbe	0.7147
legume	0.7699
fermentaire	0.6930
phenole	0.8103
epice	0.7272
fleur_d_arbuste	0.7559
cuit	0.7686
terreux	0.6132
fruit_sec	0.7393
fleur_du_jardin	0.7047
agrume	0.7905
oleagineux	0.7587
lactique	0.7190
soufre	0.9332
plante_aromatique	0.7236
animal	0.6685
fruit_a_coque	0.7695
moisi	0.6103
fruit_a_pepins	0.7981
torrefie	0.8434
medicinal	0.8158
vegetal_sec	0.7192
rose	0.7767
huile	0.7857
lactone	0.7635
menthe	0.8461
bois	0.8592
creme	0.7439
boissons_alcoolisees	0.8312
sucre_cuit	0.7166
baie	0.7433
poudre	0.7907
viande_cuite	0.8858
pomme	0.8278
malte	0.8237
mielle	0.8877
solvant	0.8963
ananas	0.8427
fruit_rouge	0.7609
coumarine	0.8163
caramel	0.7767
mineral	0.5690
resineux	0.8895
alliace	0.9624
fruit_a_noyau	0.8176
metal	0.5776
metallique	0.5822
peponide	0.7629
melon	0.7757
brule	0.8688
feuille	0.6823
alcool_de_fut	0.8843
ether	0.9137
boisson_fermentee	0.7921
camphre	0.9388
miel	0.8952
citronne	0.8924
racine	0.6194
oignon	0.9655
crucifere	0.7862
lacte	0.7385
fleur_d_arbre	0.8002
vin	0.8043
fromage	0.8212
poire	0.8598
banane	0.9214
champignon	0.7011
cafe	0.9012
cacao	0.8151
musque	0.8402
savon	0.7691
beurre	0.7934
noix_de_coco	0.9169
anise	0.7310
pin	0.9033
vanille	0.8550
jasmin	0.8399
ambre	0.8729
ail	0.9615
musc	0.9037
cereale	0.8498
peche	0.7668
cerise	0.7902
violette	0.7872
rhum	0.8767
