Label	AUC-ROC
vegetal	0.6963
fruite	0.7542
frais	0.7322
vegetal_vert	0.7087
doux	0.6669
gras	0.6744
floral	0.7419
boise	0.7301
vert	0.6962
aldehyde	0.7352
chimique	0.7063
empyreumatique	0.8100
balsamique	0.6898
aldehyde_frais	0.7379
fruit_exotique	0.7927
herbe	0.7087
legume	0.7844
fermentaire	0.7057
phenole	0.8071
epice	0.7103
fleur_d_arbuste	0.7580
cuit	0.7713
terreux	0.6242
fruit_sec	0.7461
fleur_du_jardin	0.7200
agrume	0.7760
oleagineux	0.7536
lactique	0.7219
soufre	0.9373
plante_aromatique	0.7205
animal	0.6831
fruit_a_coque	0.7717
moisi	0.6341
fruit_a_pepins	0.8078
torrefie	0.8476
medicinal	0.7884
vegetal_sec	0.7087
rose	0.7750
huile	0.7860
lactone	0.7854
menthe	0.8625
bois	0.8616
creme	0.7486
boissons_alcoolisees	0.8435
sucre_cuit	0.7451
baie	0.7131
poudre	0.8022
viande_cuite	0.8918
pomme	0.8447
malte	0.8336
mielle	0.8875
solvant	0.9014
ananas	0.8637
fruit_rouge	0.7454
coumarine	0.8102
caramel	0.8041
mineral	0.6208
resineux	0.8856
alliace	0.9609
fruit_a_noyau	0.8591
metal	0.6264
metallique	0.6292
peponide	0.7638
melon	0.7720
brule	0.8601
feuille	0.6920
alcool_de_fut	0.8844
ether	0.9235
boisson_fermentee	0.8186
camphre	0.9134
miel	0.9102
citronne	0.8705
racine	0.6338
oignon	0.9626
crucifere	0.7983
lacte	0.7487
fleur_d_arbre	0.7829
vin	0.8259
fromage	0.7985
poire	0.8669
banane	0.9335
champignon	0.7172
cafe	0.8974
cacao	0.8176
musque	0.8428
savon	0.7499
beurre	0.8003
noix_de_coco	0.9271
anise	0.7010
pin	0.8967
vanille	0.8495
jasmin	0.8657
ambre	0.8666
ail	0.9596
musc	0.8907
cereale	0.8541
peche	0.8051
cerise	0.7756
violette	0.8149
rhum	0.8586
