Label	AUC-ROC
vegetal	0.7078
fruite	0.7361
frais	0.7477
vegetal_vert	0.7486
doux	0.7202
gras	0.6690
floral	0.7714
boise	0.7144
vert	0.7289
aldehyde	0.7575
chimique	0.7085
empyreumatique	0.7928
balsamique	0.7106
aldehyde_frais	0.7429
fruit_exotique	0.7474
herbe	0.7122
legume	0.7801
fermentaire	0.6579
phenole	0.8147
epice	0.7246
fleur_d_arbuste	0.7316
cuit	0.7750
terreux	0.6888
fruit_sec	0.7505
fleur_du_jardin	0.7421
agrume	0.8165
oleagineux	0.7806
lactique	0.7057
soufre	0.8737
plante_aromatique	0.7522
animal	0.6897
fruit_a_coque	0.8171
moisi	0.6843
fruit_a_pepins	0.7679
torrefie	0.7765
medicinal	0.8427
vegetal_sec	0.6706
rose	0.7424
huile	0.7312
lactone	0.7750
menthe	0.8719
bois	0.8229
creme	0.6731
boissons_alcoolisees	0.8017
sucre_cuit	0.7886
baie	0.7638
poudre	0.8414
viande_cuite	0.8388
pomme	0.8430
malte	0.7666
mielle	0.8010
solvant	0.7985
ananas	0.8384
fruit_rouge	0.7478
coumarine	0.7354
caramel	0.8296
mineral	0.6795
resineux	0.8684
alliace	0.9542
fruit_a_noyau	0.7580
metal	0.6973
metallique	0.6980
peponide	0.7935
melon	0.7927
brule	0.8453
feuille	0.6143
alcool_de_fut	0.8375
ether	0.8639
boisson_fermentee	0.7714
camphre	0.9233
miel	0.7746
citronne	0.8230
racine	0.5534
oignon	0.9772
crucifere	0.7596
lacte	0.7624
fleur_d_arbre	0.7585
vin	0.7879
fromage	0.7866
poire	0.8116
banane	0.8649
champignon	0.6809
cafe	0.8297
cacao	0.7273
musque	0.9453
savon	0.7798
beurre	0.8050
noix_de_coco	0.8027
anise	0.5960
pin	0.9347
vanille	0.8711
jasmin	0.8893
ambre	0.9078
ail	0.9741
musc	0.9812
cereale	0.8678
peche	0.8115
cerise	0.8161
violette	0.8454
rhum	0.8368
