Label	AUC-ROC
vegetal	0.6641
fruite	0.7249
frais	0.7316
vegetal_vert	0.7120
doux	0.6532
gras	0.6493
floral	0.7512
boise	0.6889
vert	0.7203
aldehyde	0.7148
chimique	0.6414
empyreumatique	0.8050
balsamique	0.6727
aldehyde_frais	0.7157
fruit_exotique	0.7360
herbe	0.7036
legume	0.7218
fermentaire	0.6546
phenole	0.7392
epice	0.6774
fleur_d_arbuste	0.7682
cuit	0.7667
terreux	0.5700
fruit_sec	0.6858
fleur_du_jardin	0.7263
agrume	0.8229
oleagineux	0.7301
lactique	0.7306
soufre	0.8884
plante_aromatique	0.7336
animal	0.6991
fruit_a_coque	0.7365
moisi	0.6164
fruit_a_pepins	0.8092
torrefie	0.8266
medicinal	0.7585
vegetal_sec	0.7113
rose	0.8006
huile	0.7574
lactone	0.7495
menthe	0.8410
bois	0.7962
creme	0.7227
boissons_alcoolisees	0.8326
sucre_cuit	0.7502
baie	0.6934
poudre	0.7556
viande_cuite	0.8692
pomme	0.8773
malte	0.7829
mielle	0.7349
solvant	0.8855
ananas	0.8623
fruit_rouge	0.6701
coumarine	0.8040
caramel	0.8405
mineral	0.6454
resineux	0.8297
alliace	0.9694
fruit_a_noyau	0.7747
metal	0.6561
metallique	0.6267
peponide	0.7785
melon	0.7802
brule	0.8531
feuille	0.7261
alcool_de_fut	0.8756
ether	0.9089
boisson_fermentee	0.8059
camphre	0.8342
miel	0.7250
citronne	0.7733
racine	0.4795
oignon	0.9576
crucifere	0.7612
lacte	0.7607
fleur_d_arbre	0.7786
vin	0.8067
fromage	0.7861
poire	0.8792
banane	0.8388
champignon	0.7523
cafe	0.8791
cacao	0.7515
musque	0.8888
savon	0.7398
beurre	0.8239
noix_de_coco	0.9143
anise	0.7256
pin	0.8919
vanille	0.7921
jasmin	0.8125
ambre	0.9366
ail	0.9635
musc	0.9175
cereale	0.8092
peche	0.7766
cerise	0.7454
violette	0.8473
rhum	0.8272
