Label	AUC-ROC
vegetal	0.7054
fruite	0.7290
frais	0.7352
vegetal_vert	0.7395
doux	0.7134
gras	0.6587
floral	0.7572
boise	0.7123
vert	0.7223
aldehyde	0.7591
chimique	0.6766
empyreumatique	0.7863
balsamique	0.6703
aldehyde_frais	0.7435
fruit_exotique	0.7244
herbe	0.7128
legume	0.7667
fermentaire	0.6466
phenole	0.7985
epice	0.7193
fleur_d_arbuste	0.7163
cuit	0.7707
terreux	0.6740
fruit_sec	0.7375
fleur_du_jardin	0.7212
agrume	0.7945
oleagineux	0.7575
lactique	0.6890
soufre	0.8777
plante_aromatique	0.7489
animal	0.6946
fruit_a_coque	0.8047
moisi	0.6418
fruit_a_pepins	0.7715
torrefie	0.7658
medicinal	0.8079
vegetal_sec	0.6481
rose	0.7355
huile	0.7107
lactone	0.7588
menthe	0.8436
bois	0.8252
creme	0.6434
boissons_alcoolisees	0.7844
sucre_cuit	0.8058
baie	0.7013
poudre	0.8259
viande_cuite	0.8225
pomme	0.8346
malte	0.7644
mielle	0.8116
solvant	0.7642
ananas	0.8241
fruit_rouge	0.7110
coumarine	0.6577
caramel	0.8734
mineral	0.6862
resineux	0.8753
alliace	0.9550
fruit_a_noyau	0.7271
metal	0.6982
metallique	0.7086
peponide	0.7704
melon	0.7737
brule	0.8263
feuille	0.6010
alcool_de_fut	0.8235
ether	0.8497
boisson_fermentee	0.7441
camphre	0.9028
miel	0.7720
citronne	0.8171
racine	0.6131
oignon	0.9754
crucifere	0.8030
lacte	0.7120
fleur_d_arbre	0.7499
vin	0.7551
fromage	0.8063
poire	0.8190
banane	0.8437
champignon	0.6236
cafe	0.8088
cacao	0.6991
musque	0.9431
savon	0.7807
beurre	0.8194
noix_de_coco	0.7548
anise	0.6109
pin	0.9324
vanille	0.8563
jasmin	0.8498
ambre	0.9006
ail	0.9666
musc	0.9777
cereale	0.8424
peche	0.7595
cerise	0.7667
violette	0.8209
rhum	0.8346
