Label	AUC-ROC
vegetal	0.7088
fruite	0.7428
frais	0.7489
vegetal_vert	0.7530
doux	0.7175
gras	0.6689
floral	0.7858
boise	0.7219
vert	0.7276
aldehyde	0.7621
chimique	0.7063
empyreumatique	0.7949
balsamique	0.7065
aldehyde_frais	0.7490
fruit_exotique	0.7425
herbe	0.7177
legume	0.7642
fermentaire	0.6535
phenole	0.8217
epice	0.7257
fleur_d_arbuste	0.7363
cuit	0.7655
terreux	0.6868
fruit_sec	0.7513
fleur_du_jardin	0.7633
agrume	0.8173
oleagineux	0.7852
lactique	0.7113
soufre	0.8816
plante_aromatique	0.7458
animal	0.7146
fruit_a_coque	0.8199
moisi	0.6885
fruit_a_pepins	0.7900
torrefie	0.7885
medicinal	0.8488
vegetal_sec	0.6851
rose	0.7594
huile	0.7448
lactone	0.7740
menthe	0.8659
bois	0.8255
creme	0.6802
boissons_alcoolisees	0.7964
sucre_cuit	0.8080
baie	0.7985
poudre	0.8422
viande_cuite	0.8223
pomme	0.8502
malte	0.7739
mielle	0.7936
solvant	0.8018
ananas	0.8375
fruit_rouge	0.7389
coumarine	0.7663
caramel	0.8418
mineral	0.6580
resineux	0.8834
alliace	0.9675
fruit_a_noyau	0.7671
metal	0.6774
metallique	0.6792
peponide	0.8031
melon	0.8018
brule	0.8352
feuille	0.6922
alcool_de_fut	0.8416
ether	0.8617
boisson_fermentee	0.7512
camphre	0.9267
miel	0.7619
citronne	0.8490
racine	0.5527
oignon	0.9783
crucifere	0.7687
lacte	0.7507
fleur_d_arbre	0.7586
vin	0.7654
fromage	0.7860
poire	0.8330
banane	0.8444
champignon	0.7122
cafe	0.8443
cacao	0.7378
musque	0.9435
savon	0.7812
beurre	0.8079
noix_de_coco	0.8403
anise	0.6598
pin	0.9439
vanille	0.8779
jasmin	0.8925
ambre	0.9087
ail	0.9738
musc	0.9720
cereale	0.8742
peche	0.8089
cerise	0.8031
violette	0.8643
rhum	0.8367
