Label	AUC-ROC
vegetal	0.6822
fruite	0.7178
frais	0.7150
vegetal_vert	0.6977
doux	0.6647
gras	0.6511
floral	0.7300
boise	0.7442
vert	0.7158
aldehyde	0.7108
chimique	0.6640
empyreumatique	0.7989
balsamique	0.7111
aldehyde_frais	0.6920
fruit_exotique	0.7366
herbe	0.6831
legume	0.7868
fermentaire	0.6685
phenole	0.7367
epice	0.6854
fleur_d_arbuste	0.7708
cuit	0.7856
terreux	0.6599
fruit_sec	0.7459
fleur_du_jardin	0.7299
agrume	0.7770
oleagineux	0.7610
lactique	0.7007
soufre	0.9437
plante_aromatique	0.7563
animal	0.6256
fruit_a_coque	0.7822
moisi	0.6648
fruit_a_pepins	0.8252
torrefie	0.8473
medicinal	0.7622
vegetal_sec	0.6549
rose	0.8644
huile	0.7033
lactone	0.6636
menthe	0.8096
bois	0.8473
creme	0.7160
boissons_alcoolisees	0.6768
sucre_cuit	0.7690
baie	0.6076
poudre	0.7834
viande_cuite	0.8458
pomme	0.8466
malte	0.8564
mielle	0.7962
solvant	0.7768
ananas	0.8436
fruit_rouge	0.6731
coumarine	0.7569
caramel	0.8458
mineral	0.6943
resineux	0.8896
alliace	0.9669
fruit_a_noyau	0.7225
metal	0.7159
metallique	0.7157
peponide	0.8938
melon	0.8883
brule	0.8248
feuille	0.6664
alcool_de_fut	0.6707
ether	0.7879
boisson_fermentee	0.7105
camphre	0.8316
miel	0.7914
citronne	0.7953
racine	0.7524
oignon	0.9654
crucifere	0.8992
lacte	0.7453
fleur_d_arbre	0.8037
vin	0.7532
fromage	0.8442
poire	0.9225
banane	0.8844
champignon	0.6908
cafe	0.8525
cacao	0.8582
musque	0.8983
savon	0.8330
beurre	0.7702
noix_de_coco	0.8163
anise	0.6894
pin	0.9075
vanille	0.8902
jasmin	0.7621
ambre	0.9305
ail	0.9667
musc	0.9455
cereale	0.8804
peche	0.8121
cerise	0.7691
violette	0.8374
rhum	0.6914
