Label	AUC-ROC
vegetal	0.7111
fruite	0.7008
frais	0.7491
vegetal_vert	0.7508
doux	0.6932
gras	0.6679
floral	0.7448
boise	0.6988
vert	0.7283
aldehyde	0.7590
chimique	0.6987
empyreumatique	0.7945
balsamique	0.6915
aldehyde_frais	0.7442
fruit_exotique	0.7242
herbe	0.7143
legume	0.7758
fermentaire	0.6287
phenole	0.8163
epice	0.7183
fleur_d_arbuste	0.7050
cuit	0.7716
terreux	0.6925
fruit_sec	0.7341
fleur_du_jardin	0.7165
agrume	0.8084
oleagineux	0.7649
lactique	0.7033
soufre	0.8785
plante_aromatique	0.7477
animal	0.6594
fruit_a_coque	0.8072
moisi	0.6807
fruit_a_pepins	0.7101
torrefie	0.7743
medicinal	0.8473
vegetal_sec	0.6559
rose	0.7378
huile	0.7251
lactone	0.7517
menthe	0.8655
bois	0.8175
creme	0.6751
boissons_alcoolisees	0.7617
sucre_cuit	0.7859
baie	0.7401
poudre	0.8304
viande_cuite	0.8236
pomme	0.7933
malte	0.7631
mielle	0.7806
solvant	0.8094
ananas	0.8026
fruit_rouge	0.6995
coumarine	0.7540
caramel	0.8284
mineral	0.6970
resineux	0.8607
alliace	0.9570
fruit_a_noyau	0.7149
metal	0.7055
metallique	0.7043
peponide	0.7749
melon	0.7728
brule	0.8437
feuille	0.6516
alcool_de_fut	0.8080
ether	0.8574
boisson_fermentee	0.6868
camphre	0.9112
miel	0.7615
citronne	0.7793
racine	0.5508
oignon	0.9795
crucifere	0.7914
lacte	0.7256
fleur_d_arbre	0.7129
vin	0.6867
fromage	0.7612
poire	0.7819
banane	0.7849
champignon	0.6948
cafe	0.8397
cacao	0.6872
musque	0.9316
savon	0.7727
beurre	0.7993
noix_de_coco	0.8125
anise	0.6280
pin	0.9352
vanille	0.8660
jasmin	0.7701
ambre	0.9138
ail	0.9761
musc	0.9820
cereale	0.8644
peche	0.7762
cerise	0.7880
violette	0.8329
rhum	0.8503
