Label	AUC-ROC
vegetal	0.7072
fruite	0.7174
frais	0.7360
vegetal_vert	0.7416
doux	0.7152
gras	0.6588
floral	0.7331
boise	0.6821
vert	0.7111
aldehyde	0.7628
chimique	0.6636
empyreumatique	0.7869
balsamique	0.6724
aldehyde_frais	0.7442
fruit_exotique	0.7291
herbe	0.7132
legume	0.7398
fermentaire	0.6316
phenole	0.7843
epice	0.7330
fleur_d_arbuste	0.7069
cuit	0.7734
terreux	0.6671
fruit_sec	0.7431
fleur_du_jardin	0.6962
agrume	0.8067
oleagineux	0.7641
lactique	0.6935
soufre	0.8814
plante_aromatique	0.7566
animal	0.6459
fruit_a_coque	0.8062
moisi	0.6417
fruit_a_pepins	0.7370
torrefie	0.7703
medicinal	0.8037
vegetal_sec	0.6660
rose	0.7327
huile	0.7203
lactone	0.7540
menthe	0.8566
bois	0.8222
creme	0.6407
boissons_alcoolisees	0.7904
sucre_cuit	0.7818
baie	0.7055
poudre	0.8070
viande_cuite	0.8273
pomme	0.8307
malte	0.7567
mielle	0.7871
solvant	0.7832
ananas	0.8257
fruit_rouge	0.7118
coumarine	0.7772
caramel	0.8430
mineral	0.6769
resineux	0.8424
alliace	0.9551
fruit_a_noyau	0.7118
metal	0.6985
metallique	0.7084
peponide	0.7617
melon	0.7498
brule	0.8344
feuille	0.5767
alcool_de_fut	0.8227
ether	0.8523
boisson_fermentee	0.7467
camphre	0.8757
miel	0.7586
citronne	0.8096
racine	0.5733
oignon	0.9782
crucifere	0.7937
lacte	0.7105
fleur_d_arbre	0.7021
vin	0.7534
fromage	0.7852
poire	0.8061
banane	0.8402
champignon	0.6875
cafe	0.8103
cacao	0.6890
musque	0.9356
savon	0.7750
beurre	0.8292
noix_de_coco	0.8161
anise	0.6264
pin	0.9139
vanille	0.8884
jasmin	0.7545
ambre	0.9028
ail	0.9747
musc	0.9810
cereale	0.8512
peche	0.7550
cerise	0.8094
violette	0.8269
rhum	0.8467
