Label	AUC-ROC
vegetal	0.6284
fruite	0.7280
frais	0.7062
vegetal_vert	0.6782
doux	0.6792
gras	0.6672
floral	0.7224
boise	0.7073
vert	0.6788
aldehyde	0.6866
chimique	0.6817
empyreumatique	0.8597
balsamique	0.6755
aldehyde_frais	0.6689
fruit_exotique	0.7310
herbe	0.6631
legume	0.7064
fermentaire	0.6725
phenole	0.7825
epice	0.7177
fleur_d_arbuste	0.7127
cuit	0.8535
terreux	0.6334
fruit_sec	0.7589
fleur_du_jardin	0.6695
agrume	0.7874
oleagineux	0.7760
lactique	0.6942
soufre	0.9437
plante_aromatique	0.6974
animal	0.6934
fruit_a_coque	0.7606
moisi	0.6443
fruit_a_pepins	0.8255
torrefie	0.8408
medicinal	0.7865
vegetal_sec	0.6958
rose	0.6902
huile	0.6783
lactone	0.7056
menthe	0.8403
bois	0.7742
creme	0.7059
boissons_alcoolisees	0.8144
sucre_cuit	0.7727
baie	0.6034
poudre	0.7733
viande_cuite	0.9412
pomme	0.8661
malte	0.7908
mielle	0.7121
solvant	0.8657
ananas	0.8170
fruit_rouge	0.7700
coumarine	0.7613
caramel	0.8254
mineral	0.6276
resineux	0.8430
alliace	0.9710
fruit_a_noyau	0.7349
metal	0.6637
metallique	0.6450
peponide	0.7527
melon	0.7498
brule	0.8512
feuille	0.6043
alcool_de_fut	0.8564
ether	0.8693
boisson_fermentee	0.8044
camphre	0.8747
miel	0.7293
citronne	0.8483
racine	0.5893
oignon	0.9703
crucifere	0.8570
lacte	0.6426
fleur_d_arbre	0.7620
vin	0.8291
fromage	0.8125
poire	0.8949
banane	0.8546
champignon	0.7004
cafe	0.9181
cacao	0.7611
musque	0.8936
savon	0.8644
beurre	0.7920
noix_de_coco	0.9142
anise	0.8029
pin	0.8589
vanille	0.8950
jasmin	0.7214
ambre	0.8696
ail	0.9733
musc	0.9156
cereale	0.8670
peche	0.7421
cerise	0.8704
violette	0.7382
rhum	0.8250
