Label	AUC-ROC
vegetal	0.6223
fruite	0.7233
frais	0.6910
vegetal_vert	0.6562
doux	0.6809
gras	0.6783
floral	0.7336
boise	0.7158
vert	0.6714
aldehyde	0.6672
chimique	0.6849
empyreumatique	0.8450
balsamique	0.6703
aldehyde_frais	0.6513
fruit_exotique	0.7318
herbe	0.6501
legume	0.7202
fermentaire	0.6712
phenole	0.8054
epice	0.7243
fleur_d_arbuste	0.7468
cuit	0.8456
terreux	0.6081
fruit_sec	0.7585
fleur_du_jardin	0.6728
agrume	0.7485
oleagineux	0.7670
lactique	0.6987
soufre	0.9387
plante_aromatique	0.6897
animal	0.7236
fruit_a_coque	0.7349
moisi	0.6324
fruit_a_pepins	0.8134
torrefie	0.8247
medicinal	0.8108
vegetal_sec	0.6761
rose	0.7432
huile	0.6795
lactone	0.6994
menthe	0.8312
bois	0.7892
creme	0.6797
boissons_alcoolisees	0.8377
sucre_cuit	0.8100
baie	0.6664
poudre	0.7710
viande_cuite	0.9074
pomme	0.8591
malte	0.7751
mielle	0.7256
solvant	0.8552
ananas	0.7637
fruit_rouge	0.8053
coumarine	0.7481
caramel	0.8174
mineral	0.6772
resineux	0.8663
alliace	0.9704
fruit_a_noyau	0.7510
metal	0.6984
metallique	0.6852
peponide	0.7078
melon	0.7105
brule	0.8066
feuille	0.5972
alcool_de_fut	0.8693
ether	0.8801
boisson_fermentee	0.8054
camphre	0.8699
miel	0.7492
citronne	0.8149
racine	0.5889
oignon	0.9717
crucifere	0.8761
lacte	0.7012
fleur_d_arbre	0.7356
vin	0.8201
fromage	0.8392
poire	0.8883
banane	0.8798
champignon	0.6979
cafe	0.8936
cacao	0.7679
musque	0.9056
savon	0.8400
beurre	0.7941
noix_de_coco	0.9211
anise	0.7689
pin	0.8929
vanille	0.8565
jasmin	0.7729
ambre	0.8777
ail	0.9726
musc	0.9220
cereale	0.8270
peche	0.7596
cerise	0.8693
violette	0.6683
rhum	0.8378
