Label	AUC-ROC
vegetal	0.6410
fruite	0.7569
frais	0.7100
vegetal_vert	0.6975
doux	0.7264
gras	0.6951
floral	0.7626
boise	0.7163
vert	0.6933
aldehyde	0.6934
chimique	0.7135
empyreumatique	0.8575
balsamique	0.7342
aldehyde_frais	0.6823
fruit_exotique	0.7618
herbe	0.6746
legume	0.7346
fermentaire	0.6744
phenole	0.8124
epice	0.7349
fleur_d_arbuste	0.7679
cuit	0.8569
terreux	0.6357
fruit_sec	0.7707
fleur_du_jardin	0.7090
agrume	0.7810
oleagineux	0.7829
lactique	0.7140
soufre	0.9436
plante_aromatique	0.6974
animal	0.7415
fruit_a_coque	0.7618
moisi	0.6597
fruit_a_pepins	0.8595
torrefie	0.8467
medicinal	0.8336
vegetal_sec	0.7003
rose	0.7512
huile	0.6990
lactone	0.7633
menthe	0.8453
bois	0.7925
creme	0.7367
boissons_alcoolisees	0.8271
sucre_cuit	0.8165
baie	0.6838
poudre	0.7866
viande_cuite	0.9363
pomme	0.8981
malte	0.7915
mielle	0.7359
solvant	0.8527
ananas	0.8125
fruit_rouge	0.8346
coumarine	0.7957
caramel	0.8310
mineral	0.6813
resineux	0.8664
alliace	0.9714
fruit_a_noyau	0.7822
metal	0.6982
metallique	0.6840
peponide	0.7561
melon	0.7525
brule	0.8512
feuille	0.6713
alcool_de_fut	0.8762
ether	0.8755
boisson_fermentee	0.7976
camphre	0.8846
miel	0.7718
citronne	0.8247
racine	0.5572
oignon	0.9723
crucifere	0.8760
lacte	0.7171
fleur_d_arbre	0.7706
vin	0.8216
fromage	0.8228
poire	0.9248
banane	0.8724
champignon	0.7351
cafe	0.9086
cacao	0.7903
musque	0.9143
savon	0.8379
beurre	0.7877
noix_de_coco	0.9312
anise	0.7926
pin	0.8916
vanille	0.9091
jasmin	0.8401
ambre	0.8895
ail	0.9757
musc	0.9288
cereale	0.8640
peche	0.8022
cerise	0.8883
violette	0.7760
rhum	0.8542
