Label	AUC-ROC
vegetal	0.6644
fruite	0.7028
frais	0.7211
vegetal_vert	0.7075
doux	0.6315
gras	0.6322
floral	0.7281
boise	0.6839
vert	0.6926
aldehyde	0.7090
chimique	0.6351
empyreumatique	0.8047
balsamique	0.6432
aldehyde_frais	0.7008
fruit_exotique	0.6933
herbe	0.6977
legume	0.7111
fermentaire	0.6428
phenole	0.7212
epice	0.6444
fleur_d_arbuste	0.7362
cuit	0.7676
terreux	0.5305
fruit_sec	0.6580
fleur_du_jardin	0.6901
agrume	0.7940
oleagineux	0.6928
lactique	0.6783
soufre	0.9026
plante_aromatique	0.7222
animal	0.6010
fruit_a_coque	0.7396
moisi	0.6080
fruit_a_pepins	0.7752
torrefie	0.8187
medicinal	0.7483
vegetal_sec	0.6559
rose	0.7624
huile	0.7138
lactone	0.6285
menthe	0.8052
bois	0.7798
creme	0.6393
boissons_alcoolisees	0.8118
sucre_cuit	0.7650
baie	0.6159
poudre	0.7753
viande_cuite	0.8607
pomme	0.8108
malte	0.7865
mielle	0.7325
solvant	0.8669
ananas	0.7905
fruit_rouge	0.6231
coumarine	0.6779
caramel	0.8343
mineral	0.6314
resineux	0.8302
alliace	0.9730
fruit_a_noyau	0.6750
metal	0.6129
metallique	0.5998
peponide	0.7509
melon	0.7488
brule	0.8445
feuille	0.6713
alcool_de_fut	0.8669
ether	0.8769
boisson_fermentee	0.7850
camphre	0.8134
miel	0.6884
citronne	0.7097
racine	0.5084
oignon	0.9625
crucifere	0.7900
lacte	0.7197
fleur_d_arbre	0.7731
vin	0.7918
fromage	0.7542
poire	0.8681
banane	0.7756
champignon	0.7839
cafe	0.8856
cacao	0.7569
musque	0.8454
savon	0.7290
beurre	0.7166
noix_de_coco	0.7823
anise	0.6969
pin	0.8846
vanille	0.7923
jasmin	0.7455
ambre	0.9231
ail	0.9695
musc	0.8884
cereale	0.8013
peche	0.6778
cerise	0.7461
violette	0.7900
rhum	0.8583
