Label	AUC-ROC
vegetal	0.6384
fruite	0.7348
frais	0.7121
vegetal_vert	0.6910
doux	0.6913
gras	0.6658
floral	0.7186
boise	0.6918
vert	0.6800
aldehyde	0.7013
chimique	0.6762
empyreumatique	0.8585
balsamique	0.6892
aldehyde_frais	0.6760
fruit_exotique	0.7369
herbe	0.6674
legume	0.7197
fermentaire	0.6715
phenole	0.7715
epice	0.7041
fleur_d_arbuste	0.7129
cuit	0.8571
terreux	0.6553
fruit_sec	0.7455
fleur_du_jardin	0.6627
agrume	0.7857
oleagineux	0.7552
lactique	0.6896
soufre	0.9417
plante_aromatique	0.7066
animal	0.7259
fruit_a_coque	0.7606
moisi	0.6503
fruit_a_pepins	0.8318
torrefie	0.8438
medicinal	0.7792
vegetal_sec	0.7171
rose	0.7065
huile	0.6746
lactone	0.7131
menthe	0.8355
bois	0.7550
creme	0.6981
boissons_alcoolisees	0.8294
sucre_cuit	0.7868
baie	0.6023
poudre	0.7908
viande_cuite	0.9378
pomme	0.8728
malte	0.7909
mielle	0.7257
solvant	0.8752
ananas	0.8225
fruit_rouge	0.7630
coumarine	0.7991
caramel	0.8210
mineral	0.6442
resineux	0.8314
alliace	0.9717
fruit_a_noyau	0.7494
metal	0.6790
metallique	0.6542
peponide	0.7474
melon	0.7441
brule	0.8554
feuille	0.6681
alcool_de_fut	0.8729
ether	0.8726
boisson_fermentee	0.8166
camphre	0.8772
miel	0.7611
citronne	0.8306
racine	0.6134
oignon	0.9708
crucifere	0.8652
lacte	0.6155
fleur_d_arbre	0.7427
vin	0.8512
fromage	0.8134
poire	0.9048
banane	0.8690
champignon	0.7079
cafe	0.9005
cacao	0.7801
musque	0.9006
savon	0.8603
beurre	0.7910
noix_de_coco	0.8858
anise	0.7836
pin	0.8541
vanille	0.9173
jasmin	0.7293
ambre	0.8753
ail	0.9748
musc	0.9193
cereale	0.8661
peche	0.7790
cerise	0.8768
violette	0.7341
rhum	0.8500
