Label	AUC-ROC
vegetal	0.6605
fruite	0.7298
frais	0.7351
vegetal_vert	0.7138
doux	0.6589
gras	0.6703
floral	0.7289
boise	0.6997
vert	0.7220
aldehyde	0.7109
chimique	0.6902
empyreumatique	0.8134
balsamique	0.6926
aldehyde_frais	0.7140
fruit_exotique	0.7362
herbe	0.7042
legume	0.7476
fermentaire	0.6740
phenole	0.7617
epice	0.6838
fleur_d_arbuste	0.7614
cuit	0.7695
terreux	0.5746
fruit_sec	0.7130
fleur_du_jardin	0.7137
agrume	0.8279
oleagineux	0.7623
lactique	0.7267
soufre	0.9011
plante_aromatique	0.7266
animal	0.7027
fruit_a_coque	0.7636
moisi	0.6387
fruit_a_pepins	0.8277
torrefie	0.8439
medicinal	0.8043
vegetal_sec	0.7221
rose	0.7981
huile	0.7578
lactone	0.7575
menthe	0.8492
bois	0.7910
creme	0.7275
boissons_alcoolisees	0.8560
sucre_cuit	0.7684
baie	0.7005
poudre	0.7389
viande_cuite	0.8731
pomme	0.8957
malte	0.7984
mielle	0.7586
solvant	0.9071
ananas	0.8533
fruit_rouge	0.6992
coumarine	0.7943
caramel	0.8422
mineral	0.6401
resineux	0.8352
alliace	0.9744
fruit_a_noyau	0.7204
metal	0.6523
metallique	0.6339
peponide	0.7800
melon	0.7795
brule	0.8706
feuille	0.7313
alcool_de_fut	0.8899
ether	0.9305
boisson_fermentee	0.8238
camphre	0.8387
miel	0.7413
citronne	0.7714
racine	0.5025
oignon	0.9646
crucifere	0.7974
lacte	0.7479
fleur_d_arbre	0.7845
vin	0.8234
fromage	0.7912
poire	0.8983
banane	0.8588
champignon	0.7368
cafe	0.8836
cacao	0.7950
musque	0.9091
savon	0.7221
beurre	0.8143
noix_de_coco	0.9188
anise	0.7286
pin	0.8939
vanille	0.8072
jasmin	0.7976
ambre	0.9490
ail	0.9703
musc	0.9505
cereale	0.8174
peche	0.7203
cerise	0.7574
violette	0.7923
rhum	0.8572
