Label	AUC-ROC
vegetal	0.6351
fruite	0.7448
frais	0.7010
vegetal_vert	0.6828
doux	0.7199
gras	0.6745
floral	0.7402
boise	0.7164
vert	0.6771
aldehyde	0.6870
chimique	0.6555
empyreumatique	0.8602
balsamique	0.7347
aldehyde_frais	0.6796
fruit_exotique	0.7576
herbe	0.6723
legume	0.7423
fermentaire	0.6555
phenole	0.8024
epice	0.7254
fleur_d_arbuste	0.7383
cuit	0.8590
terreux	0.6476
fruit_sec	0.7705
fleur_du_jardin	0.6843
agrume	0.7799
oleagineux	0.7917
lactique	0.6893
soufre	0.9456
plante_aromatique	0.6931
animal	0.7149
fruit_a_coque	0.7646
moisi	0.6589
fruit_a_pepins	0.8258
torrefie	0.8461
medicinal	0.8107
vegetal_sec	0.6926
rose	0.7207
huile	0.6754
lactone	0.7279
menthe	0.8412
bois	0.7761
creme	0.7041
boissons_alcoolisees	0.8280
sucre_cuit	0.7834
baie	0.6750
poudre	0.7670
viande_cuite	0.9429
pomme	0.8617
malte	0.7961
mielle	0.7259
solvant	0.8596
ananas	0.8181
fruit_rouge	0.8009
coumarine	0.7758
caramel	0.8147
mineral	0.6951
resineux	0.8470
alliace	0.9710
fruit_a_noyau	0.7713
metal	0.7188
metallique	0.7034
peponide	0.7525
melon	0.7500
brule	0.8541
feuille	0.6572
alcool_de_fut	0.8769
ether	0.8734
boisson_fermentee	0.7883
camphre	0.8673
miel	0.7534
citronne	0.8384
racine	0.6233
oignon	0.9744
crucifere	0.8627
lacte	0.6256
fleur_d_arbre	0.7710
vin	0.8120
fromage	0.7903
poire	0.9032
banane	0.8687
champignon	0.7148
cafe	0.9226
cacao	0.7814
musque	0.9049
savon	0.8398
beurre	0.7702
noix_de_coco	0.9246
anise	0.8011
pin	0.8676
vanille	0.8882
jasmin	0.7615
ambre	0.8832
ail	0.9749
musc	0.9118
cereale	0.8757
peche	0.7778
cerise	0.8846
violette	0.7375
rhum	0.8715
