Label	AUC-ROC
vegetal	0.7148
fruite	0.7344
frais	0.7420
vegetal_vert	0.7465
doux	0.7174
gras	0.6736
floral	0.7840
boise	0.7200
vert	0.7322
aldehyde	0.7605
chimique	0.6872
empyreumatique	0.8008
balsamique	0.7055
aldehyde_frais	0.7495
fruit_exotique	0.7381
herbe	0.7224
legume	0.7825
fermentaire	0.6650
phenole	0.8090
epice	0.7344
fleur_d_arbuste	0.7291
cuit	0.7851
terreux	0.6860
fruit_sec	0.7535
fleur_du_jardin	0.7599
agrume	0.8081
oleagineux	0.7793
lactique	0.7148
soufre	0.8797
plante_aromatique	0.7610
animal	0.7211
fruit_a_coque	0.8123
moisi	0.6860
fruit_a_pepins	0.7718
torrefie	0.7891
medicinal	0.8438
vegetal_sec	0.6493
rose	0.7395
huile	0.7375
lactone	0.7585
menthe	0.8722
bois	0.8319
creme	0.6837
boissons_alcoolisees	0.7971
sucre_cuit	0.8151
baie	0.7573
poudre	0.8418
viande_cuite	0.8418
pomme	0.8373
malte	0.7846
mielle	0.8062
solvant	0.7955
ananas	0.8338
fruit_rouge	0.7296
coumarine	0.7324
caramel	0.8630
mineral	0.6921
resineux	0.8773
alliace	0.9640
fruit_a_noyau	0.7576
metal	0.7111
metallique	0.7156
peponide	0.8148
melon	0.8083
brule	0.8524
feuille	0.6259
alcool_de_fut	0.8323
ether	0.8592
boisson_fermentee	0.7633
camphre	0.9190
miel	0.7782
citronne	0.8351
racine	0.5751
oignon	0.9802
crucifere	0.7796
lacte	0.7212
fleur_d_arbre	0.7626
vin	0.7871
fromage	0.7892
poire	0.8187
banane	0.8426
champignon	0.6950
cafe	0.8459
cacao	0.7205
musque	0.9569
savon	0.7815
beurre	0.8359
noix_de_coco	0.7987
anise	0.6540
pin	0.9280
vanille	0.8860
jasmin	0.8902
ambre	0.9106
ail	0.9732
musc	0.9832
cereale	0.8936
peche	0.7933
cerise	0.7922
violette	0.8686
rhum	0.8341
