Label	AUC-ROC
vegetal	0.6599
fruite	0.7372
frais	0.7360
vegetal_vert	0.7134
doux	0.6763
gras	0.6665
floral	0.7676
boise	0.7187
vert	0.7109
aldehyde	0.7163
chimique	0.6981
empyreumatique	0.8149
balsamique	0.7279
aldehyde_frais	0.7322
fruit_exotique	0.7479
herbe	0.7277
legume	0.7457
fermentaire	0.6838
phenole	0.7628
epice	0.7005
fleur_d_arbuste	0.7814
cuit	0.7718
terreux	0.6189
fruit_sec	0.7161
fleur_du_jardin	0.7472
agrume	0.8312
oleagineux	0.7656
lactique	0.7233
soufre	0.8995
plante_aromatique	0.7345
animal	0.7230
fruit_a_coque	0.7685
moisi	0.6471
fruit_a_pepins	0.8227
torrefie	0.8397
medicinal	0.8141
vegetal_sec	0.7301
rose	0.8058
huile	0.7701
lactone	0.7602
menthe	0.8546
bois	0.7976
creme	0.7354
boissons_alcoolisees	0.8506
sucre_cuit	0.7780
baie	0.6727
poudre	0.7825
viande_cuite	0.8751
pomme	0.8932
malte	0.7861
mielle	0.7300
solvant	0.9156
ananas	0.8552
fruit_rouge	0.6895
coumarine	0.7949
caramel	0.8517
mineral	0.6187
resineux	0.8438
alliace	0.9734
fruit_a_noyau	0.7745
metal	0.6218
metallique	0.6056
peponide	0.7704
melon	0.7670
brule	0.8795
feuille	0.7048
alcool_de_fut	0.8842
ether	0.9322
boisson_fermentee	0.8247
camphre	0.8408
miel	0.7385
citronne	0.7669
racine	0.5032
oignon	0.9632
crucifere	0.7971
lacte	0.7439
fleur_d_arbre	0.7856
vin	0.8265
fromage	0.7922
poire	0.9046
banane	0.8524
champignon	0.7354
cafe	0.8941
cacao	0.7713
musque	0.9053
savon	0.7296
beurre	0.8182
noix_de_coco	0.9178
anise	0.7390
pin	0.9061
vanille	0.8208
jasmin	0.8311
ambre	0.9431
ail	0.9664
musc	0.9416
cereale	0.8118
peche	0.7782
cerise	0.7847
violette	0.8546
rhum	0.8534
