Label	AUC-ROC
vegetal	0.6763
fruite	0.7184
frais	0.7028
vegetal_vert	0.6764
doux	0.6180
gras	0.6634
floral	0.7208
boise	0.7011
vert	0.6595
aldehyde	0.7000
chimique	0.6670
empyreumatique	0.8004
balsamique	0.6291
aldehyde_frais	0.6973
fruit_exotique	0.7404
herbe	0.6736
legume	0.7599
fermentaire	0.7098
phenole	0.7959
epice	0.6849
fleur_d_arbuste	0.7132
cuit	0.7715
terreux	0.5903
fruit_sec	0.7080
fleur_du_jardin	0.7048
agrume	0.7683
oleagineux	0.7180
lactique	0.7254
soufre	0.9388
plante_aromatique	0.7253
animal	0.6381
fruit_a_coque	0.7599
moisi	0.6292
fruit_a_pepins	0.7757
torrefie	0.8341
medicinal	0.7658
vegetal_sec	0.6825
rose	0.7520
huile	0.7843
lactone	0.7583
menthe	0.8345
bois	0.8521
creme	0.7224
boissons_alcoolisees	0.8412
sucre_cuit	0.6952
baie	0.6306
poudre	0.8062
viande_cuite	0.8894
pomme	0.7975
malte	0.8244
mielle	0.8652
solvant	0.8881
ananas	0.8322
fruit_rouge	0.7112
coumarine	0.7779
caramel	0.7746
mineral	0.5515
resineux	0.8887
alliace	0.9594
fruit_a_noyau	0.8419
metal	0.5512
metallique	0.5591
peponide	0.7083
melon	0.7193
brule	0.8428
feuille	0.6622
alcool_de_fut	0.8773
ether	0.8962
boisson_fermentee	0.7996
camphre	0.9257
miel	0.8917
citronne	0.8473
racine	0.6525
oignon	0.9615
crucifere	0.8363
lacte	0.6860
fleur_d_arbre	0.7664
vin	0.8119
fromage	0.8479
poire	0.8381
banane	0.8953
champignon	0.7038
cafe	0.8555
cacao	0.7778
musque	0.8494
savon	0.7544
beurre	0.7997
noix_de_coco	0.8848
anise	0.6862
pin	0.9054
vanille	0.7832
jasmin	0.8543
ambre	0.8609
ail	0.9581
musc	0.8923
cereale	0.8652
peche	0.7997
cerise	0.7855
violette	0.7747
rhum	0.8583
