Label	AUC-ROC
vegetal	0.6408
fruite	0.7419
frais	0.6977
vegetal_vert	0.6797
doux	0.7086
gras	0.6794
floral	0.7336
boise	0.7164
vert	0.6762
aldehyde	0.7004
chimique	0.6760
empyreumatique	0.8506
balsamique	0.7267
aldehyde_frais	0.6748
fruit_exotique	0.7312
herbe	0.6650
legume	0.7152
fermentaire	0.6744
phenole	0.7909
epice	0.7113
fleur_d_arbuste	0.7369
cuit	0.8487
terreux	0.6418
fruit_sec	0.7648
fleur_du_jardin	0.6692
agrume	0.7912
oleagineux	0.7795
lactique	0.6857
soufre	0.9413
plante_aromatique	0.6858
animal	0.7086
fruit_a_coque	0.7694
moisi	0.6527
fruit_a_pepins	0.8241
torrefie	0.8402
medicinal	0.8039
vegetal_sec	0.7073
rose	0.7144
huile	0.6782
lactone	0.7412
menthe	0.8337
bois	0.7858
creme	0.7134
boissons_alcoolisees	0.8125
sucre_cuit	0.7858
baie	0.6044
poudre	0.7903
viande_cuite	0.9405
pomme	0.8750
malte	0.7792
mielle	0.7367
solvant	0.8653
ananas	0.8293
fruit_rouge	0.7644
coumarine	0.8212
caramel	0.8221
mineral	0.6568
resineux	0.8500
alliace	0.9685
fruit_a_noyau	0.7776
metal	0.6887
metallique	0.6661
peponide	0.7458
melon	0.7421
brule	0.8589
feuille	0.6420
alcool_de_fut	0.8588
ether	0.8613
boisson_fermentee	0.7855
camphre	0.8701
miel	0.7661
citronne	0.8485
racine	0.5388
oignon	0.9692
crucifere	0.8609
lacte	0.6325
fleur_d_arbre	0.7545
vin	0.8088
fromage	0.7998
poire	0.8962
banane	0.8505
champignon	0.7137
cafe	0.8872
cacao	0.7599
musque	0.8905
savon	0.8389
beurre	0.7660
noix_de_coco	0.9228
anise	0.8054
pin	0.8574
vanille	0.9303
jasmin	0.7905
ambre	0.8762
ail	0.9771
musc	0.9072
cereale	0.8689
peche	0.7845
cerise	0.8853
violette	0.7402
rhum	0.8485
