Label	AUC-ROC
vegetal	0.6830
fruite	0.7369
frais	0.7106
vegetal_vert	0.6915
doux	0.6503
gras	0.6670
floral	0.7174
boise	0.7343
vert	0.6922
aldehyde	0.7112
chimique	0.7147
empyreumatique	0.8024
balsamique	0.6813
aldehyde_frais	0.7050
fruit_exotique	0.7475
herbe	0.6922
legume	0.7759
fermentaire	0.6781
phenole	0.7957
epice	0.6846
fleur_d_arbuste	0.7283
cuit	0.7715
terreux	0.6274
fruit_sec	0.7346
fleur_du_jardin	0.7148
agrume	0.7827
oleagineux	0.7354
lactique	0.7326
soufre	0.9313
plante_aromatique	0.7408
animal	0.6897
fruit_a_coque	0.7418
moisi	0.6358
fruit_a_pepins	0.7984
torrefie	0.8362
medicinal	0.7856
vegetal_sec	0.7110
rose	0.7697
huile	0.7690
lactone	0.7700
menthe	0.8483
bois	0.8564
creme	0.7477
boissons_alcoolisees	0.7891
sucre_cuit	0.7130
baie	0.7003
poudre	0.8146
viande_cuite	0.8863
pomme	0.8158
malte	0.8187
mielle	0.8782
solvant	0.8843
ananas	0.8101
fruit_rouge	0.7234
coumarine	0.8009
caramel	0.7850
mineral	0.5868
resineux	0.8783
alliace	0.9626
fruit_a_noyau	0.7944
metal	0.5820
metallique	0.5842
peponide	0.7633
melon	0.7696
brule	0.8321
feuille	0.6837
alcool_de_fut	0.8583
ether	0.8961
boisson_fermentee	0.7270
camphre	0.9270
miel	0.8947
citronne	0.8453
racine	0.6712
oignon	0.9642
crucifere	0.8239
lacte	0.7639
fleur_d_arbre	0.7605
vin	0.7496
fromage	0.7977
poire	0.8543
banane	0.9111
champignon	0.7591
cafe	0.8847
cacao	0.7961
musque	0.8453
savon	0.7531
beurre	0.8166
noix_de_coco	0.9270
anise	0.6948
pin	0.9063
vanille	0.8245
jasmin	0.8463
ambre	0.8595
ail	0.9620
musc	0.9006
cereale	0.8281
peche	0.7802
cerise	0.7801
violette	0.8406
rhum	0.8642
