Label	AUC-ROC
vegetal	0.7067
fruite	0.7354
frais	0.7458
vegetal_vert	0.7456
doux	0.7156
gras	0.6725
floral	0.7745
boise	0.7124
vert	0.7317
aldehyde	0.7608
chimique	0.7005
empyreumatique	0.7993
balsamique	0.7144
aldehyde_frais	0.7420
fruit_exotique	0.7399
herbe	0.7113
legume	0.7820
fermentaire	0.6610
phenole	0.8160
epice	0.7164
fleur_d_arbuste	0.7169
cuit	0.7827
terreux	0.6946
fruit_sec	0.7533
fleur_du_jardin	0.7530
agrume	0.8071
oleagineux	0.7796
lactique	0.6956
soufre	0.8776
plante_aromatique	0.7524
animal	0.6919
fruit_a_coque	0.8125
moisi	0.6683
fruit_a_pepins	0.7735
torrefie	0.7868
medicinal	0.8350
vegetal_sec	0.6752
rose	0.7380
huile	0.7397
lactone	0.7690
menthe	0.8761
bois	0.8205
creme	0.6650
boissons_alcoolisees	0.7894
sucre_cuit	0.8164
baie	0.7397
poudre	0.8342
viande_cuite	0.8389
pomme	0.8399
malte	0.7696
mielle	0.8051
solvant	0.8018
ananas	0.8381
fruit_rouge	0.7385
coumarine	0.7464
caramel	0.8547
mineral	0.6797
resineux	0.8683
alliace	0.9517
fruit_a_noyau	0.7486
metal	0.6964
metallique	0.6981
peponide	0.8031
melon	0.8037
brule	0.8507
feuille	0.6593
alcool_de_fut	0.8290
ether	0.8705
boisson_fermentee	0.7548
camphre	0.9175
miel	0.7784
citronne	0.8362
racine	0.5686
oignon	0.9784
crucifere	0.7738
lacte	0.7070
fleur_d_arbre	0.7726
vin	0.7723
fromage	0.7881
poire	0.8115
banane	0.8608
champignon	0.6951
cafe	0.8409
cacao	0.7176
musque	0.9508
savon	0.7842
beurre	0.7953
noix_de_coco	0.8162
anise	0.6275
pin	0.9246
vanille	0.8812
jasmin	0.8848
ambre	0.9002
ail	0.9728
musc	0.9814
cereale	0.8826
peche	0.8000
cerise	0.7924
violette	0.9103
rhum	0.8288
