Label	AUC-ROC
vegetal	0.6967
fruite	0.7553
frais	0.7371
vegetal_vert	0.7162
doux	0.6780
gras	0.6929
floral	0.7549
boise	0.7323
vert	0.6952
aldehyde	0.7392
chimique	0.7225
empyreumatique	0.8118
balsamique	0.6967
aldehyde_frais	0.7359
fruit_exotique	0.7768
herbe	0.7069
legume	0.7878
fermentaire	0.6955
phenole	0.8075
epice	0.7140
fleur_d_arbuste	0.7624
cuit	0.7782
terreux	0.6209
fruit_sec	0.7473
fleur_du_jardin	0.7328
agrume	0.7962
oleagineux	0.7583
lactique	0.7270
soufre	0.9368
plante_aromatique	0.7323
animal	0.6754
fruit_a_coque	0.7617
moisi	0.6344
fruit_a_pepins	0.8072
torrefie	0.8496
medicinal	0.8084
vegetal_sec	0.7099
rose	0.7868
huile	0.7843
lactone	0.7685
menthe	0.8508
bois	0.8540
creme	0.7540
boissons_alcoolisees	0.8329
sucre_cuit	0.7395
baie	0.7248
poudre	0.8007
viande_cuite	0.8915
pomme	0.8404
malte	0.8396
mielle	0.8911
solvant	0.9054
ananas	0.8582
fruit_rouge	0.7627
coumarine	0.8212
caramel	0.7863
mineral	0.5641
resineux	0.8780
alliace	0.9614
fruit_a_noyau	0.8342
metal	0.5703
metallique	0.5704
peponide	0.7762
melon	0.7826
brule	0.8636
feuille	0.7083
alcool_de_fut	0.8871
ether	0.9152
boisson_fermentee	0.7934
camphre	0.9436
miel	0.9021
citronne	0.8980
racine	0.6661
oignon	0.9641
crucifere	0.7950
lacte	0.7642
fleur_d_arbre	0.7811
vin	0.8150
fromage	0.8210
poire	0.8676
banane	0.9298
champignon	0.7317
cafe	0.8882
cacao	0.8292
musque	0.8485
savon	0.7559
beurre	0.8092
noix_de_coco	0.9337
anise	0.7265
pin	0.9012
vanille	0.8452
jasmin	0.8498
ambre	0.8640
ail	0.9608
musc	0.8953
cereale	0.8440
peche	0.7615
cerise	0.7998
violette	0.7851
rhum	0.8794
