Label	AUC-ROC
vegetal	0.6645
fruite	0.7494
frais	0.7432
vegetal_vert	0.7188
doux	0.6880
gras	0.6762
floral	0.7699
boise	0.7084
vert	0.7221
aldehyde	0.7230
chimique	0.7104
empyreumatique	0.8249
balsamique	0.7197
aldehyde_frais	0.7345
fruit_exotique	0.7558
herbe	0.7225
legume	0.7625
fermentaire	0.6850
phenole	0.7777
epice	0.6981
fleur_d_arbuste	0.7962
cuit	0.7817
terreux	0.6113
fruit_sec	0.7359
fleur_du_jardin	0.7572
agrume	0.8338
oleagineux	0.7900
lactique	0.7335
soufre	0.9083
plante_aromatique	0.7254
animal	0.7387
fruit_a_coque	0.7829
moisi	0.6513
fruit_a_pepins	0.8404
torrefie	0.8500
medicinal	0.8351
vegetal_sec	0.7305
rose	0.8257
huile	0.7615
lactone	0.7840
menthe	0.8671
bois	0.8001
creme	0.7490
boissons_alcoolisees	0.8605
sucre_cuit	0.7825
baie	0.7030
poudre	0.8072
viande_cuite	0.8988
pomme	0.9013
malte	0.8077
mielle	0.7551
solvant	0.9250
ananas	0.8499
fruit_rouge	0.7248
coumarine	0.8115
caramel	0.8377
mineral	0.6221
resineux	0.8448
alliace	0.9766
fruit_a_noyau	0.8002
metal	0.6308
metallique	0.6166
peponide	0.7895
melon	0.7888
brule	0.8896
feuille	0.7146
alcool_de_fut	0.8882
ether	0.9346
boisson_fermentee	0.8437
camphre	0.8605
miel	0.7559
citronne	0.7580
racine	0.4879
oignon	0.9668
crucifere	0.8141
lacte	0.7579
fleur_d_arbre	0.7885
vin	0.8410
fromage	0.7965
poire	0.9059
banane	0.8629
champignon	0.7571
cafe	0.9009
cacao	0.8081
musque	0.9186
savon	0.7217
beurre	0.8098
noix_de_coco	0.9167
anise	0.7409
pin	0.9095
vanille	0.8291
jasmin	0.8339
ambre	0.9615
ail	0.9694
musc	0.9517
cereale	0.8270
peche	0.7985
cerise	0.8024
violette	0.8551
rhum	0.8495
