Label	AUC-ROC
vegetal	0.6497
fruite	0.7536
frais	0.7143
vegetal_vert	0.6965
doux	0.7235
gras	0.6970
floral	0.7693
boise	0.7307
vert	0.6938
aldehyde	0.6964
chimique	0.7317
empyreumatique	0.8609
balsamique	0.7480
aldehyde_frais	0.6754
fruit_exotique	0.7729
herbe	0.6649
legume	0.7505
fermentaire	0.6694
phenole	0.8142
epice	0.7494
fleur_d_arbuste	0.7795
cuit	0.8620
terreux	0.6555
fruit_sec	0.7853
fleur_du_jardin	0.7161
agrume	0.7878
oleagineux	0.8088
lactique	0.7101
soufre	0.9476
plante_aromatique	0.7028
animal	0.7390
fruit_a_coque	0.7727
moisi	0.6594
fruit_a_pepins	0.8483
torrefie	0.8442
medicinal	0.8526
vegetal_sec	0.7023
rose	0.7608
huile	0.6878
lactone	0.7458
menthe	0.8466
bois	0.7950
creme	0.7424
boissons_alcoolisees	0.8244
sucre_cuit	0.8144
baie	0.6711
poudre	0.7918
viande_cuite	0.9279
pomme	0.8840
malte	0.7939
mielle	0.7471
solvant	0.8813
ananas	0.8373
fruit_rouge	0.8005
coumarine	0.7800
caramel	0.8349
mineral	0.6977
resineux	0.8562
alliace	0.9720
fruit_a_noyau	0.8026
metal	0.7111
metallique	0.6959
peponide	0.7549
melon	0.7523
brule	0.8611
feuille	0.6833
alcool_de_fut	0.8836
ether	0.8862
boisson_fermentee	0.7950
camphre	0.9014
miel	0.7837
citronne	0.8439
racine	0.6251
oignon	0.9717
crucifere	0.8632
lacte	0.6765
fleur_d_arbre	0.7666
vin	0.8158
fromage	0.8232
poire	0.9185
banane	0.8841
champignon	0.7535
cafe	0.9030
cacao	0.7892
musque	0.8932
savon	0.8477
beurre	0.8020
noix_de_coco	0.9377
anise	0.8011
pin	0.8757
vanille	0.9217
jasmin	0.8241
ambre	0.9019
ail	0.9774
musc	0.9057
cereale	0.8735
peche	0.8203
cerise	0.8765
violette	0.7421
rhum	0.8529
