Label	AUC-ROC
vegetal	0.7107
fruite	0.7392
frais	0.7461
vegetal_vert	0.7507
doux	0.7253
gras	0.6716
floral	0.7658
boise	0.7277
vert	0.7293
aldehyde	0.7676
chimique	0.6957
empyreumatique	0.7974
balsamique	0.7173
aldehyde_frais	0.7567
fruit_exotique	0.7387
herbe	0.7282
legume	0.7844
fermentaire	0.6673
phenole	0.8164
epice	0.7284
fleur_d_arbuste	0.7216
cuit	0.7765
terreux	0.6826
fruit_sec	0.7492
fleur_du_jardin	0.7551
agrume	0.8007
oleagineux	0.7796
lactique	0.6932
soufre	0.8809
plante_aromatique	0.7421
animal	0.7214
fruit_a_coque	0.8177
moisi	0.6988
fruit_a_pepins	0.7796
torrefie	0.7885
medicinal	0.8410
vegetal_sec	0.6803
rose	0.7384
huile	0.7411
lactone	0.7745
menthe	0.8632
bois	0.8243
creme	0.6605
boissons_alcoolisees	0.7997
sucre_cuit	0.8203
baie	0.7880
poudre	0.8445
viande_cuite	0.8249
pomme	0.8463
malte	0.7697
mielle	0.7615
solvant	0.7890
ananas	0.8399
fruit_rouge	0.7714
coumarine	0.7385
caramel	0.8650
mineral	0.6838
resineux	0.8878
alliace	0.9654
fruit_a_noyau	0.7435
metal	0.7020
metallique	0.7045
peponide	0.8007
melon	0.7982
brule	0.8352
feuille	0.6681
alcool_de_fut	0.8367
ether	0.8656
boisson_fermentee	0.7639
camphre	0.9188
miel	0.7358
citronne	0.8280
racine	0.5590
oignon	0.9780
crucifere	0.7768
lacte	0.7328
fleur_d_arbre	0.7543
vin	0.7823
fromage	0.7839
poire	0.8291
banane	0.8570
champignon	0.7198
cafe	0.8289
cacao	0.7269
musque	0.9559
savon	0.7632
beurre	0.7983
noix_de_coco	0.8179
anise	0.6565
pin	0.9423
vanille	0.8733
jasmin	0.8957
ambre	0.9152
ail	0.9712
musc	0.9793
cereale	0.8754
peche	0.8007
cerise	0.8167
violette	0.8748
rhum	0.8407
