Label	AUC-ROC
vegetal	0.6938
fruite	0.7490
frais	0.7373
vegetal_vert	0.7071
doux	0.6850
gras	0.6864
floral	0.7375
boise	0.7287
vert	0.6910
aldehyde	0.7286
chimique	0.7076
empyreumatique	0.8089
balsamique	0.6899
aldehyde_frais	0.7306
fruit_exotique	0.7658
herbe	0.7045
legume	0.7820
fermentaire	0.6935
phenole	0.8090
epice	0.7134
fleur_d_arbuste	0.7406
cuit	0.7764
terreux	0.6229
fruit_sec	0.7445
fleur_du_jardin	0.7288
agrume	0.7875
oleagineux	0.7523
lactique	0.7361
soufre	0.9381
plante_aromatique	0.7315
animal	0.6547
fruit_a_coque	0.7637
moisi	0.6466
fruit_a_pepins	0.8067
torrefie	0.8425
medicinal	0.8033
vegetal_sec	0.7135
rose	0.7745
huile	0.7907
lactone	0.7807
menthe	0.8552
bois	0.8600
creme	0.7635
boissons_alcoolisees	0.8316
sucre_cuit	0.7286
baie	0.7048
poudre	0.8006
viande_cuite	0.8914
pomme	0.8399
malte	0.8341
mielle	0.8873
solvant	0.9006
ananas	0.8422
fruit_rouge	0.7751
coumarine	0.8157
caramel	0.7874
mineral	0.6097
resineux	0.8854
alliace	0.9620
fruit_a_noyau	0.8493
metal	0.6069
metallique	0.6079
peponide	0.7554
melon	0.7642
brule	0.8672
feuille	0.7225
alcool_de_fut	0.8950
ether	0.9089
boisson_fermentee	0.7730
camphre	0.9476
miel	0.9068
citronne	0.8641
racine	0.6749
oignon	0.9660
crucifere	0.8061
lacte	0.7415
fleur_d_arbre	0.7767
vin	0.7965
fromage	0.8250
poire	0.8779
banane	0.9151
champignon	0.7258
cafe	0.8887
cacao	0.8015
musque	0.8372
savon	0.7454
beurre	0.8273
noix_de_coco	0.9213
anise	0.7109
pin	0.9003
vanille	0.8564
jasmin	0.8592
ambre	0.8814
ail	0.9601
musc	0.8907
cereale	0.8584
peche	0.8087
cerise	0.8069
violette	0.8030
rhum	0.8860
