Label	AUC-ROC
vegetal	0.7078
fruite	0.7336
frais	0.7431
vegetal_vert	0.7423
doux	0.7124
gras	0.6620
floral	0.7675
boise	0.7156
vert	0.7247
aldehyde	0.7648
chimique	0.6828
empyreumatique	0.7894
balsamique	0.6850
aldehyde_frais	0.7529
fruit_exotique	0.7389
herbe	0.7196
legume	0.7647
fermentaire	0.6513
phenole	0.8013
epice	0.7249
fleur_d_arbuste	0.7087
cuit	0.7718
terreux	0.6642
fruit_sec	0.7363
fleur_du_jardin	0.7487
agrume	0.7930
oleagineux	0.7599
lactique	0.6945
soufre	0.8795
plante_aromatique	0.7516
animal	0.7132
fruit_a_coque	0.8088
moisi	0.6567
fruit_a_pepins	0.7637
torrefie	0.7775
medicinal	0.8254
vegetal_sec	0.6699
rose	0.7315
huile	0.7288
lactone	0.7364
menthe	0.8571
bois	0.8244
creme	0.6492
boissons_alcoolisees	0.7786
sucre_cuit	0.8075
baie	0.7280
poudre	0.8044
viande_cuite	0.8264
pomme	0.8387
malte	0.7648
mielle	0.7797
solvant	0.7689
ananas	0.8283
fruit_rouge	0.7206
coumarine	0.7174
caramel	0.8487
mineral	0.6835
resineux	0.8837
alliace	0.9603
fruit_a_noyau	0.7491
metal	0.7039
metallique	0.6979
peponide	0.7996
melon	0.7968
brule	0.8302
feuille	0.6521
alcool_de_fut	0.8251
ether	0.8484
boisson_fermentee	0.7356
camphre	0.9152
miel	0.7450
citronne	0.8072
racine	0.5607
oignon	0.9783
crucifere	0.7833
lacte	0.6996
fleur_d_arbre	0.7532
vin	0.7604
fromage	0.8081
poire	0.8315
banane	0.8555
champignon	0.6655
cafe	0.8234
cacao	0.6979
musque	0.9444
savon	0.7676
beurre	0.8173
noix_de_coco	0.7657
anise	0.6358
pin	0.9302
vanille	0.8701
jasmin	0.8574
ambre	0.8936
ail	0.9737
musc	0.9707
cereale	0.8665
peche	0.7840
cerise	0.7871
violette	0.8786
rhum	0.8257
