Label	AUC-ROC
vegetal	0.6415
fruite	0.7293
frais	0.7082
vegetal_vert	0.6958
doux	0.6883
gras	0.6546
floral	0.7206
boise	0.6787
vert	0.6576
aldehyde	0.7017
chimique	0.6865
empyreumatique	0.8587
balsamique	0.6898
aldehyde_frais	0.6830
fruit_exotique	0.7340
herbe	0.6773
legume	0.7330
fermentaire	0.6676
phenole	0.7658
epice	0.7091
fleur_d_arbuste	0.7144
cuit	0.8570
terreux	0.6553
fruit_sec	0.7440
fleur_du_jardin	0.6603
agrume	0.7846
oleagineux	0.7521
lactique	0.6941
soufre	0.9462
plante_aromatique	0.7078
animal	0.7137
fruit_a_coque	0.7581
moisi	0.6387
fruit_a_pepins	0.8169
torrefie	0.8373
medicinal	0.7698
vegetal_sec	0.7001
rose	0.6840
huile	0.6713
lactone	0.7299
menthe	0.8400
bois	0.7556
creme	0.6854
boissons_alcoolisees	0.8121
sucre_cuit	0.7871
baie	0.6151
poudre	0.7682
viande_cuite	0.9445
pomme	0.8526
malte	0.7871
mielle	0.7297
solvant	0.8561
ananas	0.7869
fruit_rouge	0.7640
coumarine	0.7968
caramel	0.8164
mineral	0.6790
resineux	0.8478
alliace	0.9711
fruit_a_noyau	0.7659
metal	0.6911
metallique	0.6786
peponide	0.7496
melon	0.7374
brule	0.8522
feuille	0.7320
alcool_de_fut	0.8553
ether	0.8608
boisson_fermentee	0.8061
camphre	0.8820
miel	0.7654
citronne	0.8157
racine	0.6803
oignon	0.9745
crucifere	0.8518
lacte	0.6201
fleur_d_arbre	0.7218
vin	0.8379
fromage	0.8369
poire	0.9065
banane	0.8345
champignon	0.6976
cafe	0.8984
cacao	0.7724
musque	0.8696
savon	0.8441
beurre	0.7905
noix_de_coco	0.8735
anise	0.7829
pin	0.8659
vanille	0.9061
jasmin	0.7638
ambre	0.8785
ail	0.9767
musc	0.9117
cereale	0.8719
peche	0.7845
cerise	0.8699
violette	0.7035
rhum	0.8244
