Label	AUC-ROC
vegetal	0.6381
fruite	0.7400
frais	0.7072
vegetal_vert	0.6878
doux	0.7152
gras	0.6719
floral	0.7328
boise	0.7125
vert	0.6798
aldehyde	0.7020
chimique	0.6931
empyreumatique	0.8578
balsamique	0.7341
aldehyde_frais	0.6761
fruit_exotique	0.7410
herbe	0.6702
legume	0.7288
fermentaire	0.6782
phenole	0.7816
epice	0.7095
fleur_d_arbuste	0.7241
cuit	0.8565
terreux	0.6484
fruit_sec	0.7579
fleur_du_jardin	0.6693
agrume	0.7917
oleagineux	0.7721
lactique	0.6862
soufre	0.9495
plante_aromatique	0.7043
animal	0.6993
fruit_a_coque	0.7674
moisi	0.6512
fruit_a_pepins	0.8323
torrefie	0.8396
medicinal	0.8026
vegetal_sec	0.7116
rose	0.7070
huile	0.6734
lactone	0.7366
menthe	0.8412
bois	0.7818
creme	0.6974
boissons_alcoolisees	0.8265
sucre_cuit	0.7992
baie	0.6081
poudre	0.7972
viande_cuite	0.9429
pomme	0.8765
malte	0.7782
mielle	0.7458
solvant	0.8696
ananas	0.8296
fruit_rouge	0.7814
coumarine	0.8158
caramel	0.8222
mineral	0.6604
resineux	0.8534
alliace	0.9720
fruit_a_noyau	0.7942
metal	0.6854
metallique	0.6668
peponide	0.7364
melon	0.7359
brule	0.8652
feuille	0.6740
alcool_de_fut	0.8815
ether	0.8641
boisson_fermentee	0.8065
camphre	0.8802
miel	0.7828
citronne	0.8230
racine	0.5560
oignon	0.9704
crucifere	0.8695
lacte	0.6089
fleur_d_arbre	0.7367
vin	0.8395
fromage	0.8194
poire	0.8990
banane	0.8636
champignon	0.7230
cafe	0.8865
cacao	0.7576
musque	0.9097
savon	0.8542
beurre	0.7834
noix_de_coco	0.9142
anise	0.8138
pin	0.8683
vanille	0.9214
jasmin	0.7811
ambre	0.8986
ail	0.9770
musc	0.9279
cereale	0.8657
peche	0.7870
cerise	0.8845
violette	0.7053
rhum	0.8704
