Label	AUC-ROC
vegetal	0.7045
fruite	0.7497
frais	0.7336
vegetal_vert	0.7132
doux	0.7009
gras	0.6955
floral	0.7531
boise	0.7353
vert	0.6889
aldehyde	0.7349
chimique	0.7159
empyreumatique	0.8072
balsamique	0.6962
aldehyde_frais	0.7315
fruit_exotique	0.7779
herbe	0.7084
legume	0.7789
fermentaire	0.7023
phenole	0.8105
epice	0.7284
fleur_d_arbuste	0.7542
cuit	0.7730
terreux	0.6184
fruit_sec	0.7429
fleur_du_jardin	0.7313
agrume	0.7940
oleagineux	0.7566
lactique	0.7208
soufre	0.9320
plante_aromatique	0.7295
animal	0.6669
fruit_a_coque	0.7527
moisi	0.6376
fruit_a_pepins	0.7925
torrefie	0.8515
medicinal	0.8102
vegetal_sec	0.7107
rose	0.7767
huile	0.7817
lactone	0.7657
menthe	0.8577
bois	0.8622
creme	0.7528
boissons_alcoolisees	0.8209
sucre_cuit	0.7354
baie	0.7300
poudre	0.8082
viande_cuite	0.8938
pomme	0.8310
malte	0.8264
mielle	0.8909
solvant	0.8976
ananas	0.8478
fruit_rouge	0.7579
coumarine	0.8159
caramel	0.8011
mineral	0.5705
resineux	0.8920
alliace	0.9581
fruit_a_noyau	0.8457
metal	0.5697
metallique	0.5711
peponide	0.7630
melon	0.7741
brule	0.8576
feuille	0.6776
alcool_de_fut	0.8800
ether	0.9040
boisson_fermentee	0.7582
camphre	0.9474
miel	0.9022
citronne	0.8833
racine	0.6468
oignon	0.9627
crucifere	0.7941
lacte	0.7209
fleur_d_arbre	0.7860
vin	0.7751
fromage	0.8318
poire	0.8621
banane	0.9198
champignon	0.7214
cafe	0.8898
cacao	0.8090
musque	0.8390
savon	0.7553
beurre	0.8183
noix_de_coco	0.9250
anise	0.6805
pin	0.9040
vanille	0.8701
jasmin	0.8450
ambre	0.8743
ail	0.9580
musc	0.8959
cereale	0.8474
peche	0.7803
cerise	0.7664
violette	0.7833
rhum	0.8780
