Label	AUC-ROC
vegetal	0.6655
fruite	0.7297
frais	0.7386
vegetal_vert	0.7181
doux	0.6735
gras	0.6606
floral	0.7600
boise	0.7079
vert	0.7233
aldehyde	0.7175
chimique	0.6706
empyreumatique	0.8167
balsamique	0.7084
aldehyde_frais	0.7238
fruit_exotique	0.7395
herbe	0.7143
legume	0.7434
fermentaire	0.6742
phenole	0.7635
epice	0.6839
fleur_d_arbuste	0.7773
cuit	0.7786
terreux	0.6037
fruit_sec	0.7047
fleur_du_jardin	0.7366
agrume	0.8295
oleagineux	0.7547
lactique	0.7160
soufre	0.9011
plante_aromatique	0.7333
animal	0.7091
fruit_a_coque	0.7643
moisi	0.6351
fruit_a_pepins	0.8103
torrefie	0.8377
medicinal	0.8114
vegetal_sec	0.6987
rose	0.8037
huile	0.7584
lactone	0.7582
menthe	0.8506
bois	0.8034
creme	0.7126
boissons_alcoolisees	0.8471
sucre_cuit	0.7773
baie	0.6764
poudre	0.7914
viande_cuite	0.8697
pomme	0.8702
malte	0.7849
mielle	0.7292
solvant	0.9024
ananas	0.8334
fruit_rouge	0.6790
coumarine	0.8009
caramel	0.8410
mineral	0.6465
resineux	0.8413
alliace	0.9762
fruit_a_noyau	0.7631
metal	0.6573
metallique	0.6455
peponide	0.7714
melon	0.7693
brule	0.8743
feuille	0.7228
alcool_de_fut	0.8839
ether	0.9203
boisson_fermentee	0.8275
camphre	0.8404
miel	0.7261
citronne	0.7718
racine	0.5281
oignon	0.9671
crucifere	0.7935
lacte	0.7125
fleur_d_arbre	0.7765
vin	0.8218
fromage	0.7944
poire	0.8931
banane	0.8416
champignon	0.7347
cafe	0.8884
cacao	0.7780
musque	0.8943
savon	0.7247
beurre	0.8052
noix_de_coco	0.8987
anise	0.7353
pin	0.9056
vanille	0.8210
jasmin	0.8261
ambre	0.9539
ail	0.9701
musc	0.9320
cereale	0.8089
peche	0.7634
cerise	0.7402
violette	0.8324
rhum	0.8510
