Label	AUC-ROC
vegetal	0.6907
fruite	0.7367
frais	0.7345
vegetal_vert	0.7085
doux	0.6875
gras	0.6924
floral	0.7398
boise	0.7362
vert	0.6927
aldehyde	0.7387
chimique	0.7140
empyreumatique	0.8103
balsamique	0.6999
aldehyde_frais	0.7445
fruit_exotique	0.7555
herbe	0.7204
legume	0.7774
fermentaire	0.6986
phenole	0.8084
epice	0.7227
fleur_d_arbuste	0.7564
cuit	0.7704
terreux	0.6259
fruit_sec	0.7318
fleur_du_jardin	0.7230
agrume	0.7811
oleagineux	0.7417
lactique	0.7396
soufre	0.9347
plante_aromatique	0.7186
animal	0.6591
fruit_a_coque	0.7626
moisi	0.6435
fruit_a_pepins	0.8027
torrefie	0.8426
medicinal	0.8042
vegetal_sec	0.7083
rose	0.7758
huile	0.7900
lactone	0.7677
menthe	0.8431
bois	0.8719
creme	0.7468
boissons_alcoolisees	0.8256
sucre_cuit	0.7270
baie	0.7143
poudre	0.8116
viande_cuite	0.8883
pomme	0.8472
malte	0.8250
mielle	0.8856
solvant	0.9004
ananas	0.8388
fruit_rouge	0.7556
coumarine	0.7988
caramel	0.7889
mineral	0.6166
resineux	0.9030
alliace	0.9620
fruit_a_noyau	0.8393
metal	0.6166
metallique	0.6161
peponide	0.7585
melon	0.7721
brule	0.8772
feuille	0.6962
alcool_de_fut	0.8836
ether	0.9093
boisson_fermentee	0.7676
camphre	0.9207
miel	0.9029
citronne	0.8851
racine	0.6665
oignon	0.9660
crucifere	0.7771
lacte	0.7636
fleur_d_arbre	0.7833
vin	0.7819
fromage	0.8007
poire	0.8799
banane	0.9078
champignon	0.7187
cafe	0.8893
cacao	0.8076
musque	0.8250
savon	0.7434
beurre	0.8169
noix_de_coco	0.9282
anise	0.7061
pin	0.9162
vanille	0.8382
jasmin	0.8666
ambre	0.8809
ail	0.9579
musc	0.8860
cereale	0.8576
peche	0.8054
cerise	0.8127
violette	0.7943
rhum	0.8748
