Label	AUC-ROC
vegetal	0.6054
fruite	0.6608
frais	0.6574
vegetal_vert	0.6440
doux	0.6017
gras	0.5837
floral	0.6764
boise	0.7126
vert	0.6789
aldehyde	0.6718
chimique	0.5513
empyreumatique	0.7775
balsamique	0.6259
aldehyde_frais	0.6323
fruit_exotique	0.6975
herbe	0.6403
legume	0.7465
fermentaire	0.5939
phenole	0.7158
epice	0.6279
fleur_d_arbuste	0.6628
cuit	0.7385
terreux	0.6210
fruit_sec	0.7100
fleur_du_jardin	0.6482
agrume	0.7462
oleagineux	0.7095
lactique	0.6503
soufre	0.9349
plante_aromatique	0.7289
animal	0.5605
fruit_a_coque	0.7580
moisi	0.6037
fruit_a_pepins	0.7714
torrefie	0.8511
medicinal	0.6846
vegetal_sec	0.5777
rose	0.6932
huile	0.6346
lactone	0.5597
menthe	0.7926
bois	0.8052
creme	0.6334
boissons_alcoolisees	0.6662
sucre_cuit	0.7382
baie	0.5523
poudre	0.6507
viande_cuite	0.8333
pomme	0.8143
malte	0.8350
mielle	0.6776
solvant	0.7365
ananas	0.7848
fruit_rouge	0.6010
coumarine	0.7226
caramel	0.8120
mineral	0.6339
resineux	0.8347
alliace	0.9532
fruit_a_noyau	0.6428
metal	0.6515
metallique	0.4714
peponide	0.8438
melon	0.8390
brule	0.8269
feuille	0.5511
alcool_de_fut	0.6357
ether	0.7500
boisson_fermentee	0.6532
camphre	0.7719
miel	0.6803
citronne	0.7545
racine	0.7126
oignon	0.9650
crucifere	0.8849
lacte	0.4640
fleur_d_arbre	0.7265
vin	0.6942
fromage	0.8056
poire	0.9175
banane	0.8157
champignon	0.6151
cafe	0.8357
cacao	0.8386
musque	0.7924
savon	0.8170
beurre	0.7045
noix_de_coco	0.6162
anise	0.6740
pin	0.9253
vanille	0.8185
jasmin	0.6436
ambre	0.8962
ail	0.9561
musc	0.8426
cereale	0.8466
peche	0.7089
cerise	0.6429
violette	0.7720
rhum	0.5774
