Label	AUC-ROC
vegetal	0.6621
fruite	0.7445
frais	0.7348
vegetal_vert	0.7169
doux	0.6749
gras	0.6636
floral	0.7702
boise	0.7081
vert	0.7227
aldehyde	0.7224
chimique	0.6959
empyreumatique	0.8238
balsamique	0.7020
aldehyde_frais	0.7342
fruit_exotique	0.7640
herbe	0.7297
legume	0.7531
fermentaire	0.6801
phenole	0.7768
epice	0.6748
fleur_d_arbuste	0.7856
cuit	0.7826
terreux	0.6064
fruit_sec	0.7229
fleur_du_jardin	0.7456
agrume	0.8267
oleagineux	0.7765
lactique	0.7219
soufre	0.9029
plante_aromatique	0.7386
animal	0.7249
fruit_a_coque	0.7744
moisi	0.6482
fruit_a_pepins	0.8366
torrefie	0.8501
medicinal	0.8171
vegetal_sec	0.7072
rose	0.8197
huile	0.7629
lactone	0.7712
menthe	0.8613
bois	0.8022
creme	0.7208
boissons_alcoolisees	0.8628
sucre_cuit	0.7833
baie	0.6758
poudre	0.7841
viande_cuite	0.8925
pomme	0.9068
malte	0.8017
mielle	0.7290
solvant	0.9210
ananas	0.8657
fruit_rouge	0.7030
coumarine	0.7992
caramel	0.8427
mineral	0.6498
resineux	0.8519
alliace	0.9759
fruit_a_noyau	0.8020
metal	0.6517
metallique	0.6414
peponide	0.7931
melon	0.7926
brule	0.8880
feuille	0.7125
alcool_de_fut	0.8951
ether	0.9287
boisson_fermentee	0.8279
camphre	0.8551
miel	0.7325
citronne	0.7615
racine	0.4999
oignon	0.9662
crucifere	0.8038
lacte	0.7637
fleur_d_arbre	0.7828
vin	0.8265
fromage	0.7881
poire	0.8976
banane	0.8706
champignon	0.7560
cafe	0.8933
cacao	0.8061
musque	0.9094
savon	0.7353
beurre	0.8097
noix_de_coco	0.9015
anise	0.7151
pin	0.9173
vanille	0.8161
jasmin	0.8247
ambre	0.9461
ail	0.9712
musc	0.9412
cereale	0.8178
peche	0.8122
cerise	0.7871
violette	0.8467
rhum	0.8672
