Label	AUC-ROC
vegetal	0.6638
fruite	0.7347
frais	0.7318
vegetal_vert	0.7125
doux	0.6750
gras	0.6602
floral	0.7615
boise	0.7041
vert	0.7206
aldehyde	0.7167
chimique	0.6690
empyreumatique	0.8153
balsamique	0.7050
aldehyde_frais	0.7178
fruit_exotique	0.7480
herbe	0.7086
legume	0.7357
fermentaire	0.6713
phenole	0.7616
epice	0.6796
fleur_d_arbuste	0.7773
cuit	0.7745
terreux	0.6013
fruit_sec	0.7184
fleur_du_jardin	0.7331
agrume	0.8261
oleagineux	0.7720
lactique	0.7291
soufre	0.9003
plante_aromatique	0.7302
animal	0.7194
fruit_a_coque	0.7773
moisi	0.6365
fruit_a_pepins	0.8185
torrefie	0.8362
medicinal	0.7943
vegetal_sec	0.7148
rose	0.8127
huile	0.7709
lactone	0.7726
menthe	0.8435
bois	0.8022
creme	0.7282
boissons_alcoolisees	0.8546
sucre_cuit	0.7772
baie	0.6834
poudre	0.7921
viande_cuite	0.8799
pomme	0.8899
malte	0.7996
mielle	0.7436
solvant	0.9142
ananas	0.8523
fruit_rouge	0.6741
coumarine	0.8095
caramel	0.8382
mineral	0.6438
resineux	0.8411
alliace	0.9760
fruit_a_noyau	0.7911
metal	0.6509
metallique	0.6399
peponide	0.7774
melon	0.7767
brule	0.8804
feuille	0.7263
alcool_de_fut	0.8914
ether	0.9166
boisson_fermentee	0.8276
camphre	0.8359
miel	0.7335
citronne	0.7646
racine	0.4830
oignon	0.9670
crucifere	0.8081
lacte	0.7620
fleur_d_arbre	0.7723
vin	0.8290
fromage	0.7885
poire	0.8844
banane	0.8504
champignon	0.7534
cafe	0.8894
cacao	0.8019
musque	0.9069
savon	0.7347
beurre	0.8119
noix_de_coco	0.9208
anise	0.7199
pin	0.9065
vanille	0.8237
jasmin	0.8251
ambre	0.9485
ail	0.9674
musc	0.9376
cereale	0.8178
peche	0.8004
cerise	0.7441
violette	0.8343
rhum	0.8546
