Label	AUC-ROC
vegetal	0.6895
fruite	0.7273
frais	0.7145
vegetal_vert	0.6960
doux	0.6502
gras	0.6735
floral	0.7244
boise	0.7171
vert	0.6811
aldehyde	0.7169
chimique	0.6658
empyreumatique	0.7907
balsamique	0.6516
aldehyde_frais	0.7153
fruit_exotique	0.7199
herbe	0.6880
legume	0.7773
fermentaire	0.7074
phenole	0.7872
epice	0.6882
fleur_d_arbuste	0.7209
cuit	0.7661
terreux	0.6072
fruit_sec	0.7143
fleur_du_jardin	0.6965
agrume	0.7640
oleagineux	0.7141
lactique	0.6832
soufre	0.9451
plante_aromatique	0.7064
animal	0.6305
fruit_a_coque	0.7647
moisi	0.6099
fruit_a_pepins	0.7654
torrefie	0.8246
medicinal	0.7579
vegetal_sec	0.6843
rose	0.7499
huile	0.7731
lactone	0.6981
menthe	0.8128
bois	0.8326
creme	0.6838
boissons_alcoolisees	0.8320
sucre_cuit	0.7107
baie	0.6502
poudre	0.7560
viande_cuite	0.8827
pomme	0.7751
malte	0.8271
mielle	0.8825
solvant	0.8641
ananas	0.8081
fruit_rouge	0.7001
coumarine	0.7462
caramel	0.7969
mineral	0.5024
resineux	0.8725
alliace	0.9626
fruit_a_noyau	0.7712
metal	0.5415
metallique	0.5401
peponide	0.7356
melon	0.7339
brule	0.8325
feuille	0.6815
alcool_de_fut	0.8532
ether	0.8752
boisson_fermentee	0.8084
camphre	0.9147
miel	0.8977
citronne	0.8649
racine	0.6662
oignon	0.9649
crucifere	0.8464
lacte	0.6115
fleur_d_arbre	0.7744
vin	0.7984
fromage	0.8602
poire	0.8559
banane	0.8737
champignon	0.7300
cafe	0.8458
cacao	0.7774
musque	0.8768
savon	0.7578
beurre	0.7997
noix_de_coco	0.8700
anise	0.6836
pin	0.8848
vanille	0.8269
jasmin	0.8477
ambre	0.8699
ail	0.9583
musc	0.9004
cereale	0.8763
peche	0.7600
cerise	0.7719
violette	0.7706
rhum	0.8446
