Label	AUC-ROC
vegetal	0.6913
fruite	0.7368
frais	0.7231
vegetal_vert	0.7066
doux	0.6572
gras	0.6784
floral	0.7330
boise	0.7180
vert	0.6835
aldehyde	0.7305
chimique	0.7011
empyreumatique	0.8057
balsamique	0.6761
aldehyde_frais	0.7293
fruit_exotique	0.7800
herbe	0.7008
legume	0.7605
fermentaire	0.7020
phenole	0.8089
epice	0.7081
fleur_d_arbuste	0.7532
cuit	0.7639
terreux	0.6076
fruit_sec	0.7312
fleur_du_jardin	0.7232
agrume	0.7786
oleagineux	0.7444
lactique	0.7256
soufre	0.9278
plante_aromatique	0.7313
animal	0.6742
fruit_a_coque	0.7496
moisi	0.6376
fruit_a_pepins	0.7762
torrefie	0.8498
medicinal	0.7873
vegetal_sec	0.7130
rose	0.7635
huile	0.7913
lactone	0.7749
menthe	0.8596
bois	0.8732
creme	0.7412
boissons_alcoolisees	0.8238
sucre_cuit	0.7257
baie	0.7218
poudre	0.8178
viande_cuite	0.8867
pomme	0.8276
malte	0.8229
mielle	0.8806
solvant	0.8892
ananas	0.8624
fruit_rouge	0.7550
coumarine	0.7916
caramel	0.7831
mineral	0.5602
resineux	0.8965
alliace	0.9568
fruit_a_noyau	0.8254
metal	0.5638
metallique	0.5677
peponide	0.7547
melon	0.7616
brule	0.8481
feuille	0.6755
alcool_de_fut	0.8692
ether	0.9017
boisson_fermentee	0.7958
camphre	0.9438
miel	0.9016
citronne	0.8812
racine	0.6640
oignon	0.9556
crucifere	0.7872
lacte	0.7619
fleur_d_arbre	0.7662
vin	0.8100
fromage	0.8096
poire	0.8391
banane	0.9299
champignon	0.7026
cafe	0.8888
cacao	0.8046
musque	0.8206
savon	0.7534
beurre	0.7881
noix_de_coco	0.9173
anise	0.7183
pin	0.9099
vanille	0.8249
jasmin	0.8533
ambre	0.8542
ail	0.9544
musc	0.8848
cereale	0.8351
peche	0.7854
cerise	0.7914
violette	0.8159
rhum	0.8649
