Label	AUC-ROC
vegetal	0.7000
fruite	0.7135
frais	0.7232
vegetal_vert	0.7320
doux	0.6693
gras	0.6571
floral	0.7507
boise	0.7029
vert	0.7011
aldehyde	0.7628
chimique	0.6466
empyreumatique	0.7922
balsamique	0.6607
aldehyde_frais	0.7415
fruit_exotique	0.6954
herbe	0.7099
legume	0.7666
fermentaire	0.6379
phenole	0.7785
epice	0.7041
fleur_d_arbuste	0.6761
cuit	0.7749
terreux	0.6253
fruit_sec	0.7042
fleur_du_jardin	0.7210
agrume	0.7762
oleagineux	0.7226
lactique	0.6611
soufre	0.8758
plante_aromatique	0.7407
animal	0.7054
fruit_a_coque	0.7867
moisi	0.6410
fruit_a_pepins	0.7337
torrefie	0.7818
medicinal	0.7897
vegetal_sec	0.6244
rose	0.7210
huile	0.7318
lactone	0.6506
menthe	0.8321
bois	0.8201
creme	0.5965
boissons_alcoolisees	0.7424
sucre_cuit	0.7953
baie	0.6315
poudre	0.7948
viande_cuite	0.8216
pomme	0.7905
malte	0.7783
mielle	0.7758
solvant	0.7330
ananas	0.7619
fruit_rouge	0.6467
coumarine	0.5983
caramel	0.8605
mineral	0.6733
resineux	0.8768
alliace	0.9490
fruit_a_noyau	0.6932
metal	0.6839
metallique	0.6913
peponide	0.7956
melon	0.7864
brule	0.8290
feuille	0.6397
alcool_de_fut	0.8048
ether	0.8165
boisson_fermentee	0.7017
camphre	0.8918
miel	0.7223
citronne	0.7951
racine	0.6109
oignon	0.9783
crucifere	0.8048
lacte	0.6037
fleur_d_arbre	0.7134
vin	0.7364
fromage	0.8049
poire	0.7945
banane	0.8102
champignon	0.6879
cafe	0.8321
cacao	0.6811
musque	0.9408
savon	0.8029
beurre	0.7983
noix_de_coco	0.6266
anise	0.6150
pin	0.9289
vanille	0.8295
jasmin	0.7857
ambre	0.9019
ail	0.9731
musc	0.9761
cereale	0.8834
peche	0.7065
cerise	0.6370
violette	0.8554
rhum	0.8382
