Label	AUC-ROC
vegetal	0.6083
fruite	0.6945
frais	0.6730
vegetal_vert	0.6601
doux	0.6484
gras	0.6291
floral	0.7052
boise	0.6905
vert	0.6600
aldehyde	0.6756
chimique	0.6678
empyreumatique	0.8468
balsamique	0.6484
aldehyde_frais	0.6412
fruit_exotique	0.6787
herbe	0.6515
legume	0.7065
fermentaire	0.6358
phenole	0.7467
epice	0.7039
fleur_d_arbuste	0.7068
cuit	0.8376
terreux	0.5949
fruit_sec	0.7134
fleur_du_jardin	0.6650
agrume	0.7527
oleagineux	0.7224
lactique	0.6204
soufre	0.9282
plante_aromatique	0.6712
animal	0.6898
fruit_a_coque	0.7585
moisi	0.5980
fruit_a_pepins	0.7788
torrefie	0.8177
medicinal	0.7498
vegetal_sec	0.6661
rose	0.6502
huile	0.6327
lactone	0.6805
menthe	0.8037
bois	0.7378
creme	0.5595
boissons_alcoolisees	0.7665
sucre_cuit	0.7492
baie	0.6011
poudre	0.6979
viande_cuite	0.9281
pomme	0.8137
malte	0.7720
mielle	0.7127
solvant	0.8471
ananas	0.7517
fruit_rouge	0.7208
coumarine	0.7236
caramel	0.8060
mineral	0.6547
resineux	0.8127
alliace	0.9461
fruit_a_noyau	0.6951
metal	0.6492
metallique	0.6657
peponide	0.7689
melon	0.7655
brule	0.8528
feuille	0.6965
alcool_de_fut	0.8172
ether	0.8242
boisson_fermentee	0.7328
camphre	0.8323
miel	0.7501
citronne	0.7825
racine	0.6691
oignon	0.9668
crucifere	0.8308
lacte	0.5389
fleur_d_arbre	0.6597
vin	0.7473
fromage	0.8368
poire	0.8853
banane	0.8116
champignon	0.6821
cafe	0.9025
cacao	0.7270
musque	0.8336
savon	0.8426
beurre	0.6942
noix_de_coco	0.7209
anise	0.7929
pin	0.8079
vanille	0.8963
jasmin	0.6938
ambre	0.8753
ail	0.9777
musc	0.8896
cereale	0.8777
peche	0.7060
cerise	0.8329
violette	0.7289
rhum	0.7638
