Label	AUC-ROC
vegetal	0.7123
fruite	0.7347
frais	0.7461
vegetal_vert	0.7449
doux	0.7272
gras	0.6631
floral	0.7498
boise	0.7326
vert	0.7267
aldehyde	0.7580
chimique	0.7024
empyreumatique	0.7963
balsamique	0.7158
aldehyde_frais	0.7431
fruit_exotique	0.7480
herbe	0.7127
legume	0.7784
fermentaire	0.6687
phenole	0.8216
epice	0.7437
fleur_d_arbuste	0.7207
cuit	0.7789
terreux	0.6664
fruit_sec	0.7415
fleur_du_jardin	0.7345
agrume	0.7991
oleagineux	0.7678
lactique	0.6931
soufre	0.8790
plante_aromatique	0.7653
animal	0.6900
fruit_a_coque	0.8083
moisi	0.6822
fruit_a_pepins	0.7704
torrefie	0.7872
medicinal	0.8473
vegetal_sec	0.6861
rose	0.7395
huile	0.7350
lactone	0.7881
menthe	0.8643
bois	0.8323
creme	0.6557
boissons_alcoolisees	0.7900
sucre_cuit	0.8197
baie	0.7230
poudre	0.8432
viande_cuite	0.8176
pomme	0.8370
malte	0.7745
mielle	0.7799
solvant	0.7987
ananas	0.8424
fruit_rouge	0.7531
coumarine	0.7453
caramel	0.8711
mineral	0.6718
resineux	0.8826
alliace	0.9660
fruit_a_noyau	0.7393
metal	0.6918
metallique	0.6935
peponide	0.7997
melon	0.7990
brule	0.8357
feuille	0.6307
alcool_de_fut	0.8299
ether	0.8673
boisson_fermentee	0.7643
camphre	0.9125
miel	0.7426
citronne	0.8339
racine	0.5400
oignon	0.9798
crucifere	0.7857
lacte	0.7480
fleur_d_arbre	0.7391
vin	0.7818
fromage	0.7909
poire	0.8187
banane	0.8672
champignon	0.7108
cafe	0.8365
cacao	0.7365
musque	0.9375
savon	0.7699
beurre	0.8302
noix_de_coco	0.8093
anise	0.6491
pin	0.9170
vanille	0.8697
jasmin	0.8784
ambre	0.9121
ail	0.9739
musc	0.9741
cereale	0.8837
peche	0.8139
cerise	0.7933
violette	0.8513
rhum	0.8403
