Label	AUC-ROC
vegetal	0.6798
fruite	0.7383
frais	0.7294
vegetal_vert	0.7058
doux	0.6658
gras	0.6519
floral	0.7470
boise	0.7519
vert	0.7417
aldehyde	0.7122
chimique	0.6767
empyreumatique	0.8048
balsamique	0.7275
aldehyde_frais	0.6978
fruit_exotique	0.7639
herbe	0.6926
legume	0.8056
fermentaire	0.6810
phenole	0.7674
epice	0.7025
fleur_d_arbuste	0.7805
cuit	0.7867
terreux	0.6651
fruit_sec	0.7734
fleur_du_jardin	0.7206
agrume	0.7680
oleagineux	0.7921
lactique	0.7248
soufre	0.9459
plante_aromatique	0.7695
animal	0.6797
fruit_a_coque	0.7923
moisi	0.6472
fruit_a_pepins	0.8579
torrefie	0.8574
medicinal	0.7899
vegetal_sec	0.6498
rose	0.8677
huile	0.7245
lactone	0.7166
menthe	0.8309
bois	0.8744
creme	0.7415
boissons_alcoolisees	0.7146
sucre_cuit	0.7848
baie	0.6621
poudre	0.8250
viande_cuite	0.8415
pomme	0.9134
malte	0.8572
mielle	0.7940
solvant	0.7895
ananas	0.8650
fruit_rouge	0.7277
coumarine	0.7840
caramel	0.8622
mineral	0.7109
resineux	0.9010
alliace	0.9630
fruit_a_noyau	0.7222
metal	0.7251
metallique	0.7222
peponide	0.9282
melon	0.9279
brule	0.8276
feuille	0.6173
alcool_de_fut	0.6885
ether	0.8272
boisson_fermentee	0.7721
camphre	0.8500
miel	0.8150
citronne	0.8085
racine	0.7420
oignon	0.9634
crucifere	0.9050
lacte	0.6572
fleur_d_arbre	0.8083
vin	0.8043
fromage	0.8515
poire	0.9248
banane	0.9073
champignon	0.7312
cafe	0.8545
cacao	0.8439
musque	0.8973
savon	0.8473
beurre	0.7853
noix_de_coco	0.8634
anise	0.7310
pin	0.9260
vanille	0.8884
jasmin	0.7989
ambre	0.9258
ail	0.9676
musc	0.8988
cereale	0.8816
peche	0.8191
cerise	0.8089
violette	0.8545
rhum	0.7504
