Label	AUC-ROC
vegetal	0.7087
fruite	0.7389
frais	0.7443
vegetal_vert	0.7450
doux	0.7126
gras	0.6750
floral	0.7677
boise	0.7276
vert	0.7397
aldehyde	0.7597
chimique	0.6806
empyreumatique	0.7869
balsamique	0.6884
aldehyde_frais	0.7525
fruit_exotique	0.7514
herbe	0.7213
legume	0.7723
fermentaire	0.6619
phenole	0.8176
epice	0.7471
fleur_d_arbuste	0.7105
cuit	0.7789
terreux	0.7054
fruit_sec	0.7517
fleur_du_jardin	0.7522
agrume	0.8103
oleagineux	0.7766
lactique	0.7073
soufre	0.8836
plante_aromatique	0.7418
animal	0.7036
fruit_a_coque	0.8153
moisi	0.6791
fruit_a_pepins	0.7692
torrefie	0.7660
medicinal	0.8575
vegetal_sec	0.6957
rose	0.7307
huile	0.7431
lactone	0.7721
menthe	0.8662
bois	0.8246
creme	0.6944
boissons_alcoolisees	0.7908
sucre_cuit	0.8349
baie	0.7351
poudre	0.8162
viande_cuite	0.8157
pomme	0.8493
malte	0.7600
mielle	0.7658
solvant	0.7912
ananas	0.8448
fruit_rouge	0.7573
coumarine	0.7347
caramel	0.8770
mineral	0.7034
resineux	0.8749
alliace	0.9639
fruit_a_noyau	0.7500
metal	0.7241
metallique	0.7208
peponide	0.8082
melon	0.8066
brule	0.8405
feuille	0.6133
alcool_de_fut	0.8303
ether	0.8688
boisson_fermentee	0.7525
camphre	0.9073
miel	0.7430
citronne	0.8424
racine	0.5312
oignon	0.9786
crucifere	0.7881
lacte	0.7284
fleur_d_arbre	0.7327
vin	0.7777
fromage	0.8035
poire	0.8305
banane	0.8658
champignon	0.6979
cafe	0.8364
cacao	0.6994
musque	0.9516
savon	0.7716
beurre	0.8234
noix_de_coco	0.7992
anise	0.6678
pin	0.9065
vanille	0.8729
jasmin	0.8714
ambre	0.9035
ail	0.9745
musc	0.9782
cereale	0.8704
peche	0.8101
cerise	0.8044
violette	0.8930
rhum	0.8514
