Label	AUC-ROC
vegetal	0.6657
fruite	0.6971
frais	0.7106
vegetal_vert	0.7046
doux	0.6474
gras	0.6494
floral	0.7017
boise	0.7194
vert	0.7069
aldehyde	0.7079
chimique	0.6479
empyreumatique	0.7862
balsamique	0.6376
aldehyde_frais	0.6897
fruit_exotique	0.7094
herbe	0.6760
legume	0.7541
fermentaire	0.6583
phenole	0.7168
epice	0.6378
fleur_d_arbuste	0.7474
cuit	0.7681
terreux	0.6908
fruit_sec	0.7260
fleur_du_jardin	0.6994
agrume	0.7782
oleagineux	0.7382
lactique	0.6834
soufre	0.9073
plante_aromatique	0.7581
animal	0.6067
fruit_a_coque	0.7584
moisi	0.6504
fruit_a_pepins	0.7818
torrefie	0.8348
medicinal	0.7390
vegetal_sec	0.6137
rose	0.8084
huile	0.6947
lactone	0.6354
menthe	0.8022
bois	0.8060
creme	0.6703
boissons_alcoolisees	0.6451
sucre_cuit	0.7541
baie	0.6335
poudre	0.7494
viande_cuite	0.8349
pomme	0.8064
malte	0.8577
mielle	0.7674
solvant	0.7777
ananas	0.8103
fruit_rouge	0.6376
coumarine	0.7344
caramel	0.8336
mineral	0.7007
resineux	0.8688
alliace	0.9639
fruit_a_noyau	0.6355
metal	0.6932
metallique	0.6921
peponide	0.8949
melon	0.8920
brule	0.8193
feuille	0.6229
alcool_de_fut	0.6399
ether	0.7833
boisson_fermentee	0.6684
camphre	0.8134
miel	0.7704
citronne	0.7942
racine	0.7308
oignon	0.9639
crucifere	0.8817
lacte	0.7218
fleur_d_arbre	0.7464
vin	0.7058
fromage	0.8341
poire	0.9017
banane	0.8338
champignon	0.6946
cafe	0.8428
cacao	0.8401
musque	0.8754
savon	0.8325
beurre	0.7093
noix_de_coco	0.7746
anise	0.6951
pin	0.8950
vanille	0.8600
jasmin	0.6787
ambre	0.9107
ail	0.9645
musc	0.9187
cereale	0.8835
peche	0.7180
cerise	0.7253
violette	0.7899
rhum	0.6815
