Label	AUC-ROC
vegetal	0.6700
fruite	0.7393
frais	0.7290
vegetal_vert	0.7013
doux	0.6796
gras	0.6419
floral	0.7517
boise	0.7514
vert	0.7357
aldehyde	0.7121
chimique	0.6725
empyreumatique	0.8021
balsamique	0.7544
aldehyde_frais	0.7002
fruit_exotique	0.7620
herbe	0.6922
legume	0.8011
fermentaire	0.6967
phenole	0.7704
epice	0.7347
fleur_d_arbuste	0.7765
cuit	0.7878
terreux	0.6221
fruit_sec	0.7619
fleur_du_jardin	0.7238
agrume	0.7648
oleagineux	0.7876
lactique	0.7432
soufre	0.9452
plante_aromatique	0.7640
animal	0.6996
fruit_a_coque	0.7956
moisi	0.6598
fruit_a_pepins	0.8749
torrefie	0.8561
medicinal	0.8002
vegetal_sec	0.6544
rose	0.8733
huile	0.7067
lactone	0.7387
menthe	0.8262
bois	0.8814
creme	0.7675
boissons_alcoolisees	0.7523
sucre_cuit	0.7751
baie	0.6658
poudre	0.8355
viande_cuite	0.8410
pomme	0.9248
malte	0.8591
mielle	0.7926
solvant	0.8197
ananas	0.8643
fruit_rouge	0.7162
coumarine	0.8098
caramel	0.8743
mineral	0.6966
resineux	0.9072
alliace	0.9626
fruit_a_noyau	0.7450
metal	0.7088
metallique	0.7032
peponide	0.9243
melon	0.9238
brule	0.8077
feuille	0.6370
alcool_de_fut	0.7204
ether	0.8393
boisson_fermentee	0.8088
camphre	0.8631
miel	0.8005
citronne	0.8287
racine	0.7207
oignon	0.9638
crucifere	0.9057
lacte	0.7038
fleur_d_arbre	0.8011
vin	0.8435
fromage	0.8642
poire	0.9145
banane	0.9092
champignon	0.7223
cafe	0.8673
cacao	0.8621
musque	0.9104
savon	0.8303
beurre	0.8099
noix_de_coco	0.8367
anise	0.7536
pin	0.9261
vanille	0.8889
jasmin	0.7614
ambre	0.9222
ail	0.9669
musc	0.9119
cereale	0.8996
peche	0.8240
cerise	0.8092
violette	0.8709
rhum	0.7713
