Label	AUC-ROC
vegetal	0.6554
fruite	0.7333
frais	0.7304
vegetal_vert	0.6987
doux	0.6562
gras	0.6558
floral	0.7517
boise	0.7032
vert	0.6951
aldehyde	0.7106
chimique	0.6659
empyreumatique	0.8123
balsamique	0.6771
aldehyde_frais	0.7286
fruit_exotique	0.7390
herbe	0.7215
legume	0.7402
fermentaire	0.6677
phenole	0.7411
epice	0.6712
fleur_d_arbuste	0.7724
cuit	0.7723
terreux	0.6026
fruit_sec	0.7161
fleur_du_jardin	0.7426
agrume	0.8165
oleagineux	0.7665
lactique	0.7046
soufre	0.9026
plante_aromatique	0.7119
animal	0.6880
fruit_a_coque	0.7672
moisi	0.6495
fruit_a_pepins	0.8134
torrefie	0.8352
medicinal	0.7807
vegetal_sec	0.6976
rose	0.8294
huile	0.7787
lactone	0.7456
menthe	0.8723
bois	0.7991
creme	0.6939
boissons_alcoolisees	0.8241
sucre_cuit	0.7683
baie	0.6357
poudre	0.7880
viande_cuite	0.8875
pomme	0.8872
malte	0.7912
mielle	0.7120
solvant	0.9129
ananas	0.8333
fruit_rouge	0.6932
coumarine	0.7677
caramel	0.8304
mineral	0.6085
resineux	0.8539
alliace	0.9690
fruit_a_noyau	0.8003
metal	0.6186
metallique	0.6088
peponide	0.7708
melon	0.7697
brule	0.8714
feuille	0.6986
alcool_de_fut	0.8532
ether	0.9087
boisson_fermentee	0.7772
camphre	0.8608
miel	0.7170
citronne	0.7511
racine	0.4787
oignon	0.9582
crucifere	0.8060
lacte	0.6755
fleur_d_arbre	0.7790
vin	0.8011
fromage	0.7834
poire	0.8982
banane	0.8470
champignon	0.7567
cafe	0.8710
cacao	0.7778
musque	0.8911
savon	0.7251
beurre	0.8144
noix_de_coco	0.8907
anise	0.6898
pin	0.9018
vanille	0.7779
jasmin	0.8043
ambre	0.9474
ail	0.9695
musc	0.9430
cereale	0.7993
peche	0.8199
cerise	0.7956
violette	0.8553
rhum	0.8109
