Label	AUC-ROC
vegetal	0.6608
fruite	0.7226
frais	0.7282
vegetal_vert	0.7099
doux	0.6501
gras	0.6530
floral	0.7482
boise	0.7020
vert	0.7058
aldehyde	0.7125
chimique	0.6632
empyreumatique	0.8050
balsamique	0.6735
aldehyde_frais	0.7237
fruit_exotique	0.7371
herbe	0.7120
legume	0.7253
fermentaire	0.6648
phenole	0.7424
epice	0.6831
fleur_d_arbuste	0.7565
cuit	0.7700
terreux	0.5803
fruit_sec	0.6916
fleur_du_jardin	0.7449
agrume	0.8144
oleagineux	0.7424
lactique	0.7016
soufre	0.8986
plante_aromatique	0.7347
animal	0.7026
fruit_a_coque	0.7547
moisi	0.6256
fruit_a_pepins	0.7902
torrefie	0.8288
medicinal	0.7638
vegetal_sec	0.7059
rose	0.7942
huile	0.7625
lactone	0.7471
menthe	0.8309
bois	0.8018
creme	0.6941
boissons_alcoolisees	0.8420
sucre_cuit	0.7683
baie	0.6222
poudre	0.7679
viande_cuite	0.8714
pomme	0.8577
malte	0.7854
mielle	0.7265
solvant	0.8987
ananas	0.8455
fruit_rouge	0.6739
coumarine	0.7565
caramel	0.8353
mineral	0.6492
resineux	0.8467
alliace	0.9693
fruit_a_noyau	0.7861
metal	0.6600
metallique	0.6440
peponide	0.7671
melon	0.7644
brule	0.8649
feuille	0.7090
alcool_de_fut	0.8763
ether	0.8988
boisson_fermentee	0.8140
camphre	0.8222
miel	0.7113
citronne	0.7569
racine	0.4645
oignon	0.9628
crucifere	0.7893
lacte	0.7680
fleur_d_arbre	0.7723
vin	0.8155
fromage	0.7829
poire	0.8794
banane	0.8282
champignon	0.7478
cafe	0.8853
cacao	0.7784
musque	0.8990
savon	0.7326
beurre	0.7991
noix_de_coco	0.8774
anise	0.7142
pin	0.9063
vanille	0.7834
jasmin	0.7952
ambre	0.9334
ail	0.9691
musc	0.9233
cereale	0.7984
peche	0.8040
cerise	0.7747
violette	0.8546
rhum	0.8323
