Label	AUC-ROC
vegetal	0.7034
fruite	0.7561
frais	0.7366
vegetal_vert	0.7168
doux	0.6880
gras	0.6983
floral	0.7438
boise	0.7363
vert	0.7015
aldehyde	0.7391
chimique	0.7093
empyreumatique	0.8145
balsamique	0.7010
aldehyde_frais	0.7397
fruit_exotique	0.7917
herbe	0.7154
legume	0.7787
fermentaire	0.6991
phenole	0.8133
epice	0.7241
fleur_d_arbuste	0.7582
cuit	0.7773
terreux	0.6392
fruit_sec	0.7575
fleur_du_jardin	0.7417
agrume	0.7812
oleagineux	0.7639
lactique	0.7357
soufre	0.9334
plante_aromatique	0.7267
animal	0.6743
fruit_a_coque	0.7718
moisi	0.6430
fruit_a_pepins	0.8147
torrefie	0.8405
medicinal	0.8167
vegetal_sec	0.7056
rose	0.7862
huile	0.7823
lactone	0.7858
menthe	0.8485
bois	0.8571
creme	0.7716
boissons_alcoolisees	0.8173
sucre_cuit	0.7339
baie	0.7132
poudre	0.7964
viande_cuite	0.8886
pomme	0.8425
malte	0.8217
mielle	0.8992
solvant	0.8924
ananas	0.8521
fruit_rouge	0.7718
coumarine	0.8307
caramel	0.7929
mineral	0.6201
resineux	0.8871
alliace	0.9592
fruit_a_noyau	0.8627
metal	0.6268
metallique	0.6296
peponide	0.7835
melon	0.7937
brule	0.8730
feuille	0.6993
alcool_de_fut	0.8871
ether	0.9002
boisson_fermentee	0.7423
camphre	0.9128
miel	0.9169
citronne	0.8806
racine	0.6383
oignon	0.9623
crucifere	0.8150
lacte	0.7403
fleur_d_arbre	0.7883
vin	0.7660
fromage	0.8244
poire	0.8619
banane	0.9316
champignon	0.7448
cafe	0.8943
cacao	0.7834
musque	0.8617
savon	0.7652
beurre	0.8203
noix_de_coco	0.9357
anise	0.7544
pin	0.8776
vanille	0.8540
jasmin	0.8606
ambre	0.8746
ail	0.9528
musc	0.8987
cereale	0.8662
peche	0.7937
cerise	0.8113
violette	0.8268
rhum	0.8737
