Label	AUC-ROC
vegetal	0.6482
fruite	0.7509
frais	0.7077
vegetal_vert	0.6982
doux	0.7257
gras	0.6911
floral	0.7471
boise	0.7234
vert	0.6935
aldehyde	0.7058
chimique	0.7189
empyreumatique	0.8652
balsamique	0.7535
aldehyde_frais	0.6780
fruit_exotique	0.7598
herbe	0.6743
legume	0.7471
fermentaire	0.6715
phenole	0.8155
epice	0.7262
fleur_d_arbuste	0.7509
cuit	0.8628
terreux	0.6601
fruit_sec	0.7862
fleur_du_jardin	0.7001
agrume	0.7891
oleagineux	0.8041
lactique	0.7094
soufre	0.9536
plante_aromatique	0.7118
animal	0.7456
fruit_a_coque	0.7834
moisi	0.6659
fruit_a_pepins	0.8529
torrefie	0.8511
medicinal	0.8343
vegetal_sec	0.7003
rose	0.7361
huile	0.6955
lactone	0.7529
menthe	0.8566
bois	0.7931
creme	0.7448
boissons_alcoolisees	0.8240
sucre_cuit	0.8193
baie	0.6623
poudre	0.7910
viande_cuite	0.9414
pomme	0.8940
malte	0.7987
mielle	0.7480
solvant	0.8932
ananas	0.8315
fruit_rouge	0.8193
coumarine	0.8133
caramel	0.8377
mineral	0.6918
resineux	0.8588
alliace	0.9762
fruit_a_noyau	0.8077
metal	0.7103
metallique	0.6962
peponide	0.7658
melon	0.7614
brule	0.8689
feuille	0.7351
alcool_de_fut	0.8821
ether	0.8982
boisson_fermentee	0.7972
camphre	0.8924
miel	0.7946
citronne	0.8415
racine	0.5776
oignon	0.9751
crucifere	0.8817
lacte	0.6661
fleur_d_arbre	0.7562
vin	0.8214
fromage	0.8160
poire	0.9147
banane	0.8886
champignon	0.7268
cafe	0.9115
cacao	0.7942
musque	0.9063
savon	0.8430
beurre	0.8049
noix_de_coco	0.9294
anise	0.8091
pin	0.8717
vanille	0.9405
jasmin	0.8123
ambre	0.8959
ail	0.9794
musc	0.9228
cereale	0.8741
peche	0.8137
cerise	0.8930
violette	0.7720
rhum	0.8503
