Label	AUC-ROC
vegetal	0.7013
fruite	0.7195
frais	0.7311
vegetal_vert	0.7380
doux	0.6863
gras	0.6611
floral	0.7521
boise	0.7022
vert	0.7099
aldehyde	0.7559
chimique	0.6575
empyreumatique	0.7949
balsamique	0.6654
aldehyde_frais	0.7361
fruit_exotique	0.7074
herbe	0.7069
legume	0.7483
fermentaire	0.6308
phenole	0.7692
epice	0.6916
fleur_d_arbuste	0.7153
cuit	0.7609
terreux	0.6429
fruit_sec	0.7228
fleur_du_jardin	0.7191
agrume	0.7832
oleagineux	0.7407
lactique	0.6568
soufre	0.8731
plante_aromatique	0.7587
animal	0.7008
fruit_a_coque	0.7958
moisi	0.6386
fruit_a_pepins	0.7361
torrefie	0.7824
medicinal	0.7884
vegetal_sec	0.6532
rose	0.7274
huile	0.7172
lactone	0.6958
menthe	0.8439
bois	0.8265
creme	0.5891
boissons_alcoolisees	0.7663
sucre_cuit	0.7726
baie	0.6712
poudre	0.8000
viande_cuite	0.8254
pomme	0.8060
malte	0.7731
mielle	0.7981
solvant	0.7533
ananas	0.7833
fruit_rouge	0.6761
coumarine	0.6716
caramel	0.8414
mineral	0.6993
resineux	0.8661
alliace	0.9494
fruit_a_noyau	0.6940
metal	0.7045
metallique	0.7001
peponide	0.7918
melon	0.7907
brule	0.8369
feuille	0.6203
alcool_de_fut	0.8063
ether	0.8289
boisson_fermentee	0.7265
camphre	0.8902
miel	0.7525
citronne	0.7801
racine	0.6175
oignon	0.9782
crucifere	0.7870
lacte	0.6281
fleur_d_arbre	0.7213
vin	0.7338
fromage	0.7989
poire	0.7948
banane	0.8175
champignon	0.7056
cafe	0.8221
cacao	0.6804
musque	0.9394
savon	0.7992
beurre	0.8195
noix_de_coco	0.7311
anise	0.6150
pin	0.9301
vanille	0.8454
jasmin	0.8501
ambre	0.9122
ail	0.9749
musc	0.9803
cereale	0.8648
peche	0.7449
cerise	0.6975
violette	0.7940
rhum	0.8273
