Label	AUC-ROC
vegetal	0.6973
fruite	0.7377
frais	0.7351
vegetal_vert	0.7185
doux	0.6921
gras	0.6533
floral	0.7325
boise	0.7584
vert	0.7382
aldehyde	0.7156
chimique	0.6869
empyreumatique	0.8096
balsamique	0.7318
aldehyde_frais	0.7046
fruit_exotique	0.7647
herbe	0.6927
legume	0.8063
fermentaire	0.6875
phenole	0.7457
epice	0.7010
fleur_d_arbuste	0.7688
cuit	0.7862
terreux	0.6645
fruit_sec	0.7633
fleur_du_jardin	0.7253
agrume	0.7837
oleagineux	0.7874
lactique	0.7136
soufre	0.9528
plante_aromatique	0.7897
animal	0.6643
fruit_a_coque	0.7948
moisi	0.6775
fruit_a_pepins	0.8564
torrefie	0.8633
medicinal	0.7814
vegetal_sec	0.6479
rose	0.8693
huile	0.7067
lactone	0.7020
menthe	0.8269
bois	0.8649
creme	0.7147
boissons_alcoolisees	0.6929
sucre_cuit	0.7844
baie	0.6123
poudre	0.7933
viande_cuite	0.8511
pomme	0.8945
malte	0.8721
mielle	0.7871
solvant	0.7959
ananas	0.8660
fruit_rouge	0.7379
coumarine	0.8022
caramel	0.8585
mineral	0.7060
resineux	0.9009
alliace	0.9659
fruit_a_noyau	0.7291
metal	0.7217
metallique	0.7202
peponide	0.9202
melon	0.9164
brule	0.8383
feuille	0.6499
alcool_de_fut	0.6919
ether	0.8142
boisson_fermentee	0.7427
camphre	0.8425
miel	0.7847
citronne	0.8068
racine	0.7245
oignon	0.9625
crucifere	0.9079
lacte	0.7111
fleur_d_arbre	0.7898
vin	0.7740
fromage	0.8488
poire	0.9361
banane	0.8959
champignon	0.6982
cafe	0.8698
cacao	0.8750
musque	0.8988
savon	0.8219
beurre	0.8029
noix_de_coco	0.8343
anise	0.6995
pin	0.9291
vanille	0.9008
jasmin	0.7429
ambre	0.9336
ail	0.9668
musc	0.9414
cereale	0.8953
peche	0.8025
cerise	0.8088
violette	0.8521
rhum	0.7487
