Label	AUC-ROC
vegetal	0.7082
fruite	0.7384
frais	0.7470
vegetal_vert	0.7488
doux	0.7155
gras	0.6626
floral	0.7725
boise	0.7213
vert	0.7388
aldehyde	0.7658
chimique	0.6994
empyreumatique	0.7916
balsamique	0.6844
aldehyde_frais	0.7534
fruit_exotique	0.7440
herbe	0.7233
legume	0.7623
fermentaire	0.6549
phenole	0.8164
epice	0.7340
fleur_d_arbuste	0.7254
cuit	0.7819
terreux	0.6895
fruit_sec	0.7411
fleur_du_jardin	0.7591
agrume	0.8066
oleagineux	0.7630
lactique	0.7119
soufre	0.8817
plante_aromatique	0.7430
animal	0.6926
fruit_a_coque	0.8084
moisi	0.6763
fruit_a_pepins	0.7772
torrefie	0.7820
medicinal	0.8450
vegetal_sec	0.6720
rose	0.7538
huile	0.7278
lactone	0.7753
menthe	0.8631
bois	0.8140
creme	0.6808
boissons_alcoolisees	0.7979
sucre_cuit	0.8222
baie	0.7581
poudre	0.8053
viande_cuite	0.8355
pomme	0.8450
malte	0.7705
mielle	0.7590
solvant	0.7872
ananas	0.8510
fruit_rouge	0.7466
coumarine	0.7393
caramel	0.8763
mineral	0.6938
resineux	0.8827
alliace	0.9609
fruit_a_noyau	0.7522
metal	0.7116
metallique	0.7091
peponide	0.7970
melon	0.7968
brule	0.8372
feuille	0.6554
alcool_de_fut	0.8413
ether	0.8578
boisson_fermentee	0.7597
camphre	0.9262
miel	0.7142
citronne	0.8257
racine	0.5489
oignon	0.9775
crucifere	0.7728
lacte	0.7518
fleur_d_arbre	0.7502
vin	0.7783
fromage	0.8043
poire	0.8291
banane	0.8599
champignon	0.6886
cafe	0.8301
cacao	0.6938
musque	0.9358
savon	0.7846
beurre	0.8367
noix_de_coco	0.7859
anise	0.6230
pin	0.9346
vanille	0.8680
jasmin	0.8835
ambre	0.8868
ail	0.9689
musc	0.9684
cereale	0.8777
peche	0.7930
cerise	0.8059
violette	0.8843
rhum	0.8420
