Label	AUC-ROC
vegetal	0.6602
fruite	0.6842
frais	0.6951
vegetal_vert	0.6762
doux	0.6121
gras	0.6441
floral	0.6757
boise	0.7129
vert	0.6463
aldehyde	0.6906
chimique	0.5870
empyreumatique	0.7900
balsamique	0.6243
aldehyde_frais	0.6922
fruit_exotique	0.7055
herbe	0.6629
legume	0.7307
fermentaire	0.6819
phenole	0.7793
epice	0.6754
fleur_d_arbuste	0.7023
cuit	0.7593
terreux	0.5985
fruit_sec	0.7059
fleur_du_jardin	0.6353
agrume	0.7710
oleagineux	0.6930
lactique	0.6623
soufre	0.9285
plante_aromatique	0.6897
animal	0.6340
fruit_a_coque	0.7538
moisi	0.6018
fruit_a_pepins	0.7452
torrefie	0.8188
medicinal	0.7301
vegetal_sec	0.6436
rose	0.7029
huile	0.7443
lactone	0.6404
menthe	0.7957
bois	0.8436
creme	0.7031
boissons_alcoolisees	0.7759
sucre_cuit	0.7232
baie	0.6385
poudre	0.6933
viande_cuite	0.8720
pomme	0.7632
malte	0.8150
mielle	0.7299
solvant	0.8202
ananas	0.7447
fruit_rouge	0.6063
coumarine	0.7327
caramel	0.7977
mineral	0.4967
resineux	0.8637
alliace	0.9503
fruit_a_noyau	0.6782
metal	0.4291
metallique	0.4742
peponide	0.6960
melon	0.6857
brule	0.8517
feuille	0.6533
alcool_de_fut	0.7892
ether	0.8263
boisson_fermentee	0.7429
camphre	0.9048
miel	0.8591
citronne	0.8239
racine	0.6595
oignon	0.9498
crucifere	0.8371
lacte	0.5933
fleur_d_arbre	0.6629
vin	0.7401
fromage	0.8418
poire	0.8389
banane	0.8562
champignon	0.7214
cafe	0.8533
cacao	0.7673
musque	0.8586
savon	0.7491
beurre	0.6864
noix_de_coco	0.7373
anise	0.7056
pin	0.8743
vanille	0.7940
jasmin	0.7692
ambre	0.8602
ail	0.9430
musc	0.8943
cereale	0.8587
peche	0.7346
cerise	0.7005
violette	0.7429
rhum	0.8473
