Label	AUC-ROC
vegetal	0.6940
fruite	0.7544
frais	0.7439
vegetal_vert	0.7175
doux	0.6925
gras	0.6686
floral	0.7515
boise	0.7685
vert	0.7498
aldehyde	0.7271
chimique	0.7250
empyreumatique	0.8180
balsamique	0.7727
aldehyde_frais	0.7184
fruit_exotique	0.7799
herbe	0.7064
legume	0.8058
fermentaire	0.7073
phenole	0.7914
epice	0.7494
fleur_d_arbuste	0.7818
cuit	0.7968
terreux	0.6340
fruit_sec	0.7793
fleur_du_jardin	0.7305
agrume	0.7770
oleagineux	0.8004
lactique	0.7349
soufre	0.9502
plante_aromatique	0.7763
animal	0.6935
fruit_a_coque	0.7987
moisi	0.6891
fruit_a_pepins	0.8680
torrefie	0.8707
medicinal	0.8316
vegetal_sec	0.6926
rose	0.8771
huile	0.7376
lactone	0.7432
menthe	0.8426
bois	0.8764
creme	0.7665
boissons_alcoolisees	0.7376
sucre_cuit	0.8074
baie	0.6796
poudre	0.8240
viande_cuite	0.8631
pomme	0.9166
malte	0.8742
mielle	0.7988
solvant	0.8178
ananas	0.8816
fruit_rouge	0.7340
coumarine	0.8502
caramel	0.8783
mineral	0.7018
resineux	0.9010
alliace	0.9640
fruit_a_noyau	0.7443
metal	0.7171
metallique	0.7098
peponide	0.9168
melon	0.9179
brule	0.8285
feuille	0.6855
alcool_de_fut	0.7091
ether	0.8460
boisson_fermentee	0.7922
camphre	0.8766
miel	0.8243
citronne	0.8417
racine	0.7463
oignon	0.9660
crucifere	0.9095
lacte	0.7218
fleur_d_arbre	0.7814
vin	0.8229
fromage	0.8674
poire	0.9103
banane	0.9209
champignon	0.7221
cafe	0.8827
cacao	0.8807
musque	0.9121
savon	0.8472
beurre	0.8285
noix_de_coco	0.8808
anise	0.7707
pin	0.9417
vanille	0.9205
jasmin	0.8000
ambre	0.9449
ail	0.9670
musc	0.9228
cereale	0.9045
peche	0.8305
cerise	0.8141
violette	0.8805
rhum	0.7741
