Label	AUC-ROC
vegetal	0.6893
fruite	0.7391
frais	0.7363
vegetal_vert	0.7193
doux	0.6953
gras	0.6507
floral	0.7400
boise	0.7676
vert	0.7484
aldehyde	0.7155
chimique	0.6701
empyreumatique	0.8090
balsamique	0.7660
aldehyde_frais	0.7079
fruit_exotique	0.7779
herbe	0.6941
legume	0.8066
fermentaire	0.6821
phenole	0.7499
epice	0.7112
fleur_d_arbuste	0.7654
cuit	0.7857
terreux	0.6611
fruit_sec	0.7550
fleur_du_jardin	0.7281
agrume	0.7720
oleagineux	0.7782
lactique	0.7205
soufre	0.9542
plante_aromatique	0.7784
animal	0.6590
fruit_a_coque	0.7937
moisi	0.6868
fruit_a_pepins	0.8643
torrefie	0.8519
medicinal	0.7745
vegetal_sec	0.6748
rose	0.8590
huile	0.7035
lactone	0.7356
menthe	0.8203
bois	0.8694
creme	0.7373
boissons_alcoolisees	0.6965
sucre_cuit	0.7797
baie	0.6185
poudre	0.7994
viande_cuite	0.8531
pomme	0.9083
malte	0.8638
mielle	0.7855
solvant	0.8055
ananas	0.8715
fruit_rouge	0.7118
coumarine	0.8449
caramel	0.8681
mineral	0.6854
resineux	0.9008
alliace	0.9687
fruit_a_noyau	0.7482
metal	0.6939
metallique	0.6892
peponide	0.9188
melon	0.9185
brule	0.8432
feuille	0.6659
alcool_de_fut	0.6757
ether	0.8246
boisson_fermentee	0.7524
camphre	0.8466
miel	0.7788
citronne	0.8227
racine	0.7419
oignon	0.9681
crucifere	0.9133
lacte	0.7332
fleur_d_arbre	0.7965
vin	0.7860
fromage	0.8475
poire	0.9369
banane	0.9061
champignon	0.7039
cafe	0.8633
cacao	0.8653
musque	0.9073
savon	0.8375
beurre	0.7971
noix_de_coco	0.8617
anise	0.7316
pin	0.9371
vanille	0.8991
jasmin	0.7715
ambre	0.9265
ail	0.9717
musc	0.9404
cereale	0.8865
peche	0.8216
cerise	0.7881
violette	0.8620
rhum	0.7260
