Label	AUC-ROC
vegetal	0.6925
fruite	0.7449
frais	0.7382
vegetal_vert	0.7207
doux	0.6928
gras	0.6558
floral	0.7517
boise	0.7659
vert	0.7399
aldehyde	0.7216
chimique	0.7045
empyreumatique	0.8057
balsamique	0.7659
aldehyde_frais	0.7154
fruit_exotique	0.7733
herbe	0.7021
legume	0.8059
fermentaire	0.6912
phenole	0.7712
epice	0.7122
fleur_d_arbuste	0.7917
cuit	0.7900
terreux	0.6611
fruit_sec	0.7713
fleur_du_jardin	0.7330
agrume	0.7707
oleagineux	0.7953
lactique	0.7305
soufre	0.9488
plante_aromatique	0.7749
animal	0.6866
fruit_a_coque	0.7990
moisi	0.6538
fruit_a_pepins	0.8599
torrefie	0.8595
medicinal	0.8040
vegetal_sec	0.6894
rose	0.8830
huile	0.7218
lactone	0.7547
menthe	0.8408
bois	0.8727
creme	0.7389
boissons_alcoolisees	0.7346
sucre_cuit	0.8008
baie	0.6949
poudre	0.8121
viande_cuite	0.8507
pomme	0.9164
malte	0.8637
mielle	0.8071
solvant	0.8190
ananas	0.8748
fruit_rouge	0.7285
coumarine	0.8615
caramel	0.8629
mineral	0.7027
resineux	0.8958
alliace	0.9661
fruit_a_noyau	0.7230
metal	0.7165
metallique	0.7147
peponide	0.9272
melon	0.9270
brule	0.8142
feuille	0.6464
alcool_de_fut	0.7025
ether	0.8369
boisson_fermentee	0.7916
camphre	0.8605
miel	0.8178
citronne	0.8338
racine	0.7344
oignon	0.9642
crucifere	0.9066
lacte	0.7445
fleur_d_arbre	0.8041
vin	0.8267
fromage	0.8597
poire	0.9259
banane	0.9122
champignon	0.7107
cafe	0.8596
cacao	0.8613
musque	0.9240
savon	0.8358
beurre	0.8116
noix_de_coco	0.8633
anise	0.7351
pin	0.9425
vanille	0.8924
jasmin	0.8150
ambre	0.9156
ail	0.9691
musc	0.9305
cereale	0.8873
peche	0.8236
cerise	0.8019
violette	0.8922
rhum	0.7605
