Label	AUC-ROC
vegetal	0.6963
fruite	0.7567
frais	0.7337
vegetal_vert	0.7145
doux	0.7063
gras	0.6886
floral	0.7510
boise	0.7450
vert	0.7039
aldehyde	0.7413
chimique	0.7313
empyreumatique	0.8130
balsamique	0.7118
aldehyde_frais	0.7364
fruit_exotique	0.7860
herbe	0.7063
legume	0.7768
fermentaire	0.7042
phenole	0.8192
epice	0.7211
fleur_d_arbuste	0.7663
cuit	0.7752
terreux	0.6249
fruit_sec	0.7518
fleur_du_jardin	0.7269
agrume	0.7890
oleagineux	0.7626
lactique	0.7348
soufre	0.9363
plante_aromatique	0.7182
animal	0.6647
fruit_a_coque	0.7667
moisi	0.6288
fruit_a_pepins	0.8106
torrefie	0.8463
medicinal	0.8139
vegetal_sec	0.7145
rose	0.7907
huile	0.7891
lactone	0.7826
menthe	0.8561
bois	0.8652
creme	0.7553
boissons_alcoolisees	0.8297
sucre_cuit	0.7423
baie	0.7367
poudre	0.8047
viande_cuite	0.8918
pomme	0.8363
malte	0.8341
mielle	0.8854
solvant	0.9106
ananas	0.8573
fruit_rouge	0.7646
coumarine	0.8156
caramel	0.8024
mineral	0.6078
resineux	0.8949
alliace	0.9611
fruit_a_noyau	0.8369
metal	0.6134
metallique	0.6166
peponide	0.7696
melon	0.7764
brule	0.8645
feuille	0.6985
alcool_de_fut	0.8870
ether	0.9278
boisson_fermentee	0.7915
camphre	0.9364
miel	0.9032
citronne	0.8748
racine	0.6301
oignon	0.9652
crucifere	0.8057
lacte	0.7618
fleur_d_arbre	0.7837
vin	0.8114
fromage	0.8170
poire	0.8714
banane	0.9284
champignon	0.7022
cafe	0.9038
cacao	0.8149
musque	0.8438
savon	0.7581
beurre	0.8081
noix_de_coco	0.9387
anise	0.6956
pin	0.8992
vanille	0.8629
jasmin	0.8745
ambre	0.8822
ail	0.9624
musc	0.9005
cereale	0.8465
peche	0.7970
cerise	0.7947
violette	0.8073
rhum	0.8696
