Label	AUC-ROC
vegetal	0.5801
fruite	0.6464
frais	0.5548
vegetal_vert	0.5670
doux	0.5643
gras	0.6074
floral	0.6596
boise	0.6414
vert	0.6771
aldehyde	0.6024
chimique	0.4786
empyreumatique	0.7375
balsamique	0.6133
aldehyde_frais	0.5854
fruit_exotique	0.6893
herbe	0.5513
legume	0.7275
fermentaire	0.5829
phenole	0.5763
epice	0.5898
fleur_d_arbuste	0.6786
cuit	0.6888
terreux	0.6101
fruit_sec	0.7042
fleur_du_jardin	0.6463
agrume	0.6879
oleagineux	0.6767
lactique	0.6126
soufre	0.9138
plante_aromatique	0.6642
animal	0.5634
fruit_a_coque	0.7284
moisi	0.5695
fruit_a_pepins	0.7183
torrefie	0.8159
medicinal	0.6835
vegetal_sec	0.6059
rose	0.7304
huile	0.5282
lactone	0.5538
menthe	0.7441
bois	0.7251
creme	0.5954
boissons_alcoolisees	0.6224
sucre_cuit	0.7263
baie	0.6050
poudre	0.6687
viande_cuite	0.6770
pomme	0.7560
malte	0.7913
mielle	0.6456
solvant	0.7310
ananas	0.7366
fruit_rouge	0.6050
coumarine	0.5920
caramel	0.8140
mineral	0.6112
resineux	0.7009
alliace	0.9006
fruit_a_noyau	0.6214
metal	0.6431
metallique	0.4544
peponide	0.7884
melon	0.7741
brule	0.7446
feuille	0.6040
alcool_de_fut	0.6273
ether	0.7560
boisson_fermentee	0.6070
camphre	0.6533
miel	0.6996
citronne	0.7343
racine	0.5480
oignon	0.9112
crucifere	0.8460
lacte	0.4794
fleur_d_arbre	0.6899
vin	0.6961
fromage	0.8080
poire	0.9087
banane	0.8056
champignon	0.5399
cafe	0.8193
cacao	0.7273
musque	0.8033
savon	0.8221
beurre	0.6342
noix_de_coco	0.6377
anise	0.5540
pin	0.7285
vanille	0.7346
jasmin	0.6108
ambre	0.8868
ail	0.8836
musc	0.8352
cereale	0.7684
peche	0.6552
cerise	0.5463
violette	0.7646
rhum	0.5316
