Label	AUC-ROC
vegetal	0.6307
fruite	0.7262
frais	0.6950
vegetal_vert	0.6806
doux	0.6982
gras	0.6669
floral	0.7274
boise	0.7212
vert	0.6701
aldehyde	0.6911
chimique	0.6810
empyreumatique	0.8538
balsamique	0.7205
aldehyde_frais	0.6689
fruit_exotique	0.7244
herbe	0.6612
legume	0.7099
fermentaire	0.6723
phenole	0.7939
epice	0.7228
fleur_d_arbuste	0.7333
cuit	0.8493
terreux	0.6346
fruit_sec	0.7545
fleur_du_jardin	0.6627
agrume	0.7824
oleagineux	0.7638
lactique	0.6818
soufre	0.9414
plante_aromatique	0.7000
animal	0.7202
fruit_a_coque	0.7626
moisi	0.6415
fruit_a_pepins	0.8127
torrefie	0.8439
medicinal	0.8010
vegetal_sec	0.7041
rose	0.7103
huile	0.6769
lactone	0.7012
menthe	0.8351
bois	0.7771
creme	0.6977
boissons_alcoolisees	0.8239
sucre_cuit	0.7878
baie	0.5869
poudre	0.7983
viande_cuite	0.9359
pomme	0.8629
malte	0.7835
mielle	0.7309
solvant	0.8689
ananas	0.8265
fruit_rouge	0.7760
coumarine	0.7701
caramel	0.8171
mineral	0.5985
resineux	0.8491
alliace	0.9701
fruit_a_noyau	0.7965
metal	0.6312
metallique	0.6111
peponide	0.7354
melon	0.7290
brule	0.8447
feuille	0.5921
alcool_de_fut	0.8647
ether	0.8667
boisson_fermentee	0.7986
camphre	0.8577
miel	0.7599
citronne	0.8427
racine	0.5770
oignon	0.9692
crucifere	0.8509
lacte	0.6071
fleur_d_arbre	0.7460
vin	0.8220
fromage	0.8108
poire	0.8787
banane	0.8641
champignon	0.6881
cafe	0.9080
cacao	0.7798
musque	0.8836
savon	0.8537
beurre	0.7874
noix_de_coco	0.8928
anise	0.7992
pin	0.8638
vanille	0.9046
jasmin	0.7685
ambre	0.8891
ail	0.9756
musc	0.9033
cereale	0.8629
peche	0.7790
cerise	0.8800
violette	0.7182
rhum	0.8403
