Label	AUC-ROC
vegetal	0.6879
fruite	0.7247
frais	0.7273
vegetal_vert	0.7373
doux	0.6810
gras	0.6563
floral	0.7573
boise	0.6995
vert	0.6969
aldehyde	0.7451
chimique	0.6364
empyreumatique	0.7912
balsamique	0.6646
aldehyde_frais	0.7404
fruit_exotique	0.7147
herbe	0.7035
legume	0.7450
fermentaire	0.6368
phenole	0.7767
epice	0.7067
fleur_d_arbuste	0.7143
cuit	0.7653
terreux	0.6344
fruit_sec	0.7174
fleur_du_jardin	0.7130
agrume	0.7779
oleagineux	0.7383
lactique	0.6575
soufre	0.8821
plante_aromatique	0.7527
animal	0.7032
fruit_a_coque	0.7963
moisi	0.6478
fruit_a_pepins	0.7576
torrefie	0.7881
medicinal	0.7766
vegetal_sec	0.6405
rose	0.7305
huile	0.7196
lactone	0.6973
menthe	0.8352
bois	0.8230
creme	0.5944
boissons_alcoolisees	0.7427
sucre_cuit	0.7849
baie	0.6500
poudre	0.8015
viande_cuite	0.8199
pomme	0.8079
malte	0.7857
mielle	0.8105
solvant	0.7357
ananas	0.7927
fruit_rouge	0.6578
coumarine	0.6517
caramel	0.8403
mineral	0.6544
resineux	0.8574
alliace	0.9631
fruit_a_noyau	0.7023
metal	0.6791
metallique	0.6660
peponide	0.7863
melon	0.7959
brule	0.8390
feuille	0.5592
alcool_de_fut	0.7970
ether	0.8109
boisson_fermentee	0.7276
camphre	0.8885
miel	0.7449
citronne	0.7814
racine	0.6202
oignon	0.9750
crucifere	0.7969
lacte	0.5965
fleur_d_arbre	0.7737
vin	0.7144
fromage	0.7998
poire	0.7886
banane	0.8155
champignon	0.6773
cafe	0.8266
cacao	0.6974
musque	0.9388
savon	0.8159
beurre	0.7412
noix_de_coco	0.6967
anise	0.6142
pin	0.9273
vanille	0.8312
jasmin	0.8356
ambre	0.9129
ail	0.9720
musc	0.9741
cereale	0.8861
peche	0.7541
cerise	0.6519
violette	0.7719
rhum	0.8315
